stuID,schID,gender,pre_region,trans_stu,trans_pa,trans,pre_frendship_1a,pre_frendship_2a,pre_frendship_3a,pre_frendship_4a,pre_frendship_5a,pre_frendship_1b,pre_frendship_2b,pre_frendship_3b,pre_frendship_4b,pre_frendship_5b,pre_frendship_6b,post_frendship_1a,post_frendship_2a,post_frendship_3a,post_frendship_4a,post_frendship_5a,post_frendship_1b,post_frendship_2b,post_frendship_3b,post_frendship_4b,post_frendship_5b,post_frendship_6b,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,enthu_pa_6,enthu_pa_7,enthu_pa_8,enthu_pa_9,enthu_pa_10,enthu_pa_11,SES,prefer_Hsch,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,academic_abil,trans_Y1,multicultur_per,sch_SES,sch_academic_abil
2956,1084,1,2,2,2,0,5,5,5,3,5,5,5,1,5,4,5,5,5,4,5,4,3,3,3,5,5,5,5,5,5,4,5,5,4,3,4,5,5,5,3,5,3,4,4,4,5,4,4,4,5,4,4,2,5,5,4,4,800,4,0,0,0,1,0,0,0,0,235,0,7.37704918,490.3846154,214.8850575
2957,1084,2,2,2,2,0,4,4,4,5,4,4,4,2,4,1,4,5,4,4,5,4,4,4,4,4,4,5,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,1,4,4,4,3,4,5,4,4,480,-1,0,0,0,0,0,0,0,0,223,-1,7.37704918,490.3846154,214.8850575
2958,1084,2,2,2,2,0,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,5,5,5,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,5,5,4,4,4,600,3,0,0,1,0,0,0,0,0,241.6666667,0,7.37704918,490.3846154,214.8850575
2959,1084,2,2,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,2,3,3,3,4,4,4,4,3,3,4,4,3,4,2,4,4,2,2,2,4,4,3,3,270,4,0,0,0,1,0,0,0,0,214,0,7.37704918,490.3846154,214.8850575
2960,1084,2,2,2,2,0,5,4,5,5,4,4,4,4,4,4,4,5,4,5,5,4,5,5,5,5,5,5,4,5,3,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,3,3,3,4,4,2,200,3,0,0,1,0,0,0,0,0,251.3333333,2,7.37704918,490.3846154,214.8850575
2961,1084,1,2,2,2,0,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,3,3,3,4,4,3,3,5,5,3,5,5,4,5,5,1,4,5,5,5,5,5,5,5,5,5,3,2,1,2,3,3,3,4,5,5,3,400,1,1,0,0,0,0,0,0,0,174.6666667,0,7.37704918,490.3846154,214.8850575
2962,1084,1,2,2,2,0,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,5,4,3,3,5,5,5,4,5,5,5,3,3,2,2,3,3,4,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,3,4,2,600,1,1,0,0,0,0,0,0,0,192.6666667,0,7.37704918,490.3846154,214.8850575
2963,1084,1,2,2,2,0,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,4,4,4,5,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,4,5,3,5,5,5,5,2,300,4,0,0,0,1,0,0,0,0,227,0,7.37704918,490.3846154,214.8850575
2964,1084,1,2,2,2,0,5,5,4,5,3,4,3,3,3,3,5,5,5,5,5,4,4,5,5,4,4,5,3,3,3,2,3,4,4,4,3,3,4,3,3,4,3,3,3,4,3,3,3,4,4,5,4,4,3,3,3,2,300,1,1,0,0,0,0,0,0,0,224.3333333,2,7.37704918,490.3846154,214.8850575
2965,1084,2,2,2,2,0,3,4,3,4,5,4,5,3,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,5,4,4,5,4,2,4,5,5,4,560,5,0,0,0,0,1,0,0,0,236,0,7.37704918,490.3846154,214.8850575
2966,NA,2,2,NA,NA,0,5,3,3,2,4,4,4,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,5,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,2,2,2,3,3,3,3,4,4,1,600,4,0,0,0,1,0,0,0,0,231.3333333,0,#VALUE!,NA,NA
2967,1084,2,2,2,2,0,4,3,3,4,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,4,4,5,3,4,4,4,2,2,3,4,4,4,4,4,4,3,4,3,3,4,3,3,2,3,3,4,2,3,4,4,3,500,1,1,0,0,0,0,0,0,0,217.3333333,1,7.37704918,490.3846154,214.8850575
2968,1084,1,2,2,2,0,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,3,4,3,3,3,3,3,4,4,3,3,4,3,4,4,4,4,4,3,3,3,4,3,3,2,-1,6,0,0,0,0,0,1,0,0,197,0,7.37704918,490.3846154,214.8850575
2969,1084,1,2,2,2,0,5,5,4,5,4,4,4,1,3,2,5,5,5,3,5,4,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,400,1,1,0,0,0,0,0,0,0,175.3333333,0,7.37704918,490.3846154,214.8850575
2970,1084,1,2,2,2,0,4,4,3,4,4,4,4,4,4,2,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,2,3,4,3,2,700,1,1,0,0,0,0,0,0,0,225.3333333,0,7.37704918,490.3846154,214.8850575
2971,1084,1,2,2,2,0,4,4,4,4,3,4,4,3,3,3,3,5,3,5,4,3,4,4,4,4,4,4,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,4,2,3,4,4,2,400,1,1,0,0,0,0,0,0,0,221.6666667,1,7.37704918,490.3846154,214.8850575
2972,1084,2,2,2,2,0,4,3,2,4,4,3,3,2,3,2,2,4,3,4,4,4,4,4,3,3,1,2,4,4,4,3,3,4,3,2,4,2,5,4,4,4,3,3,4,3,4,4,2,4,3,1,3,3,2,3,3,4,500,1,1,0,0,0,0,0,0,0,179.6666667,1,7.37704918,490.3846154,214.8850575
2973,1084,2,2,2,2,0,5,3,3,5,3,3,3,3,3,4,4,5,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,4,3,2,3,4,4,4,3,3,3,3,3,3,2,2,3,4,3,4,4,3,3,2,800,1,1,0,0,0,0,0,0,0,199.3333333,1,7.37704918,490.3846154,214.8850575
2974,1084,2,2,2,2,0,5,4,5,4,4,4,5,5,4,5,5,4,4,5,5,5,4,4,1,2,3,4,4,4,5,4,4,2,3,3,3,2,4,4,4,3,4,4,4,4,4,4,2,3,4,4,2,2,2,3,3,3,-1,1,1,0,0,0,0,0,0,0,195.6666667,0,7.37704918,490.3846154,214.8850575
2975,1084,1,2,2,2,0,5,4,5,5,5,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,5,4,3,5,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,2,3,2,2,-1,4,0,0,0,1,0,0,0,0,222,5,7.37704918,490.3846154,214.8850575
2976,1084,1,2,2,2,0,3,4,3,4,4,3,3,3,3,4,4,5,4,3,5,4,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,4,3,3,2,2,2,3,3,2,4,4,4,4,4,4,3,4,3,3,3,600,1,1,0,0,0,0,0,0,0,231.3333333,0,7.37704918,490.3846154,214.8850575
2977,1084,2,2,2,2,0,3,3,2,3,3,3,3,4,4,2,5,4,4,2,3,4,4,4,1,4,1,5,4,3,2,3,2,2,2,4,4,3,4,4,4,5,3,4,3,4,4,4,2,5,4,4,2,3,4,4,3,1,850,1,1,0,0,0,0,0,0,0,236.3333333,0,7.37704918,490.3846154,214.8850575
2978,NA,1,2,NA,NA,0,4,5,3,4,3,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,4,4,4,2,3,4,4,4,4,4,3,2,3,3,3,2,4,3,3,4,2,3,4,5,4,1,450,4,0,0,0,1,0,0,0,0,255.3333333,0,#VALUE!,NA,NA
2979,1084,1,2,2,2,0,5,5,1,5,4,-1,-1,-1,-1,-1,-1,5,5,4,5,5,4,4,2,5,5,5,3,2,5,4,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,4,4,4,4,3,3,3,4,4,2,150,2,0,1,0,0,0,0,0,0,173,0,7.37704918,490.3846154,214.8850575
2980,1084,2,2,2,2,0,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,4,3,2,3,3,5,4,3,3,3,4,4,4,5,4,3,4,3,3,4,4,4,4,4,3,300,1,1,0,0,0,0,0,0,0,202.3333333,0,7.37704918,490.3846154,214.8850575
2981,NA,2,2,NA,NA,0,5,5,3,5,4,3,4,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,3,3,3,4,3,3,4,3,3,3,3,3,2,3,2,2,3,3,3,3,3,2,3,4,3,3,400,1,1,0,0,0,0,0,0,0,184.6666667,1,#VALUE!,NA,NA
2982,1084,1,2,2,2,0,4,4,5,5,4,4,4,3,4,3,5,5,4,4,4,4,4,4,3,4,3,4,5,5,5,5,5,4,4,3,3,4,4,4,4,4,3,4,3,4,3,4,3,4,4,4,4,3,4,4,4,4,500,6,0,0,0,0,0,1,0,0,251.3333333,0,7.37704918,490.3846154,214.8850575
2983,1084,1,2,2,2,0,3,3,3,3,3,3,3,3,3,1,2,3,4,3,4,4,4,3,3,3,4,4,3,-1,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,2,270,1,1,0,0,0,0,0,0,0,180.3333333,0,7.37704918,490.3846154,214.8850575
2984,1084,1,2,2,2,0,5,4,3,4,4,4,4,3,3,3,3,4,4,4,4,3,2,2,5,3,4,3,4,4,5,4,4,3,3,3,3,3,4,4,4,4,3,4,3,3,3,4,4,3,4,4,3,3,2,4,4,2,700,1,1,0,0,0,0,0,0,0,224.6666667,1,7.37704918,490.3846154,214.8850575
2985,1084,2,2,2,2,0,2,3,4,3,4,4,4,3,4,2,3,3,3,3,2,4,5,5,5,5,5,5,4,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,2,950,1,1,0,0,0,0,0,0,0,244.3333333,0,7.37704918,490.3846154,214.8850575
2986,1084,2,2,2,2,0,5,4,5,4,3,2,2,3,2,2,3,5,3,4,5,4,3,4,4,3,4,5,2,2,1,3,3,3,2,2,4,3,3,4,4,4,3,3,3,5,4,5,4,4,3,4,4,4,4,2,3,2,400,7,0,0,0,0,0,0,1,0,202.6666667,0,7.37704918,490.3846154,214.8850575
2987,1084,2,2,2,2,0,3,2,3,4,3,3,3,3,3,2,3,5,3,3,4,3,3,3,4,3,3,4,1,3,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,5,4,1,220,1,1,0,0,0,0,0,0,0,232.3333333,1,7.37704918,490.3846154,214.8850575
2988,1085,1,2,2,2,0,4,5,3,4,3,3,3,3,3,4,3,4,3,3,5,3,4,4,3,4,4,3,3,3,3,4,4,4,4,3,4,3,4,3,4,4,3,4,4,3,3,3,3,4,4,4,3,2,3,4,4,2,400,1,1,0,0,0,0,0,0,0,157.6666667,0,6,361.6666667,205.0462963
2989,1085,1,2,2,2,0,5,5,5,5,4,3,3,4,4,5,5,5,4,4,4,4,4,4,3,3,4,5,3,4,4,4,4,3,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,2,300,4,0,0,0,1,0,0,0,0,201,0,6,361.6666667,205.0462963
2990,1085,1,2,2,2,0,5,5,5,5,4,4,4,3,4,4,3,5,5,4,4,4,3,4,2,4,3,5,4,3,4,5,4,3,3,4,3,3,3,4,4,3,3,4,4,4,4,3,3,2,3,4,4,4,4,4,4,4,500,6,0,0,0,0,0,1,0,0,202.6666667,0,6,361.6666667,205.0462963
2991,1085,1,2,2,2,0,5,5,5,5,5,4,4,2,3,2,4,4,4,4,4,3,4,4,4,4,2,3,3,2,2,3,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,5,4,3,3,5,5,5,350,1,1,0,0,0,0,0,0,0,182.3333333,0,6,361.6666667,205.0462963
2992,1085,2,2,2,2,0,4,5,5,4,5,3,3,4,4,2,2,4,3,3,3,4,4,3,3,4,4,3,2,4,1,3,3,3,3,4,2,2,4,4,4,4,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,1,450,5,0,0,0,0,1,0,0,0,243,0,6,361.6666667,205.0462963
2993,1085,2,2,2,2,0,4,5,5,4,5,4,5,5,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,3,1,2,3,3,2,4,3,3,4,3,3,3,3,3,4,3,4,3,3,3,4,4,4,3,4,4,3,4,500,1,1,0,0,0,0,0,0,0,204,0,6,361.6666667,205.0462963
2994,1085,2,2,2,2,0,5,4,3,5,4,3,3,4,3,3,4,5,3,3,5,5,3,3,4,4,4,5,4,5,4,4,4,3,4,4,4,3,4,4,4,3,3,3,4,3,4,3,4,3,4,3,2,2,3,4,3,1,300,1,1,0,0,0,0,0,0,0,235.6666667,0,6,361.6666667,205.0462963
2995,1085,1,2,2,2,0,5,5,5,5,4,3,3,3,3,3,3,5,5,5,5,5,4,4,5,4,5,4,3,3,1,5,3,4,3,4,4,4,4,4,3,4,4,4,3,3,4,4,3,5,4,4,4,2,4,4,5,2,250,4,0,0,0,1,0,0,0,0,179.6666667,2,6,361.6666667,205.0462963
2996,1085,1,2,2,2,0,5,3,3,4,3,2,1,1,1,5,3,3,4,4,5,5,3,2,4,3,1,3,4,3,5,4,4,3,3,2,3,2,3,3,3,2,2,3,3,2,2,3,2,1,1,1,1,1,1,5,3,3,400,1,1,0,0,0,0,0,0,0,224.6666667,1,6,361.6666667,205.0462963
2997,1085,1,2,2,2,0,5,4,5,4,3,4,4,4,4,4,3,4,5,3,4,5,5,5,5,5,5,5,5,4,4,5,5,3,3,4,4,3,4,4,4,4,3,5,3,4,4,3,5,2,4,3,4,3,4,5,5,3,600,1,1,0,0,0,0,0,0,0,231.6666667,0,6,361.6666667,205.0462963
2998,2092,2,2,1,1,1,5,4,5,5,4,4,4,5,4,5,5,5,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,2,3,4,3,4,3,4,4,3,4,4,4,4,3,3,2,2,3,4,3,4,5,5,5,200,1,1,0,0,0,0,0,0,0,219.3333333,0,#VALUE!,NA,NA
2999,1085,2,2,2,2,0,5,5,5,5,4,4,4,4,4,3,4,5,5,5,5,4,5,5,4,4,1,3,4,4,3,3,3,3,2,3,3,3,5,3,3,3,3,3,3,3,3,3,2,5,4,5,1,1,4,4,4,4,200,1,1,0,0,0,0,0,0,0,231.6666667,1,6,361.6666667,205.0462963
3000,NA,2,2,NA,NA,0,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,5,4,3,3,2,3,3,3,3,3,4,4,4,4,3,3,5,1,1,1,3,3,3,3,3,3,3,250,8,0,0,0,0,0,0,0,1,206.3333333,1,#VALUE!,NA,NA
3001,1085,1,2,2,2,0,5,4,5,5,3,3,3,3,3,3,3,5,5,5,5,5,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,3,4,4,4,4,3,4,4,3,4,3,2,2,4,4,3,2,4,4,4,3,450,1,1,0,0,0,0,0,0,0,230,1,6,361.6666667,205.0462963
3002,1085,1,2,2,2,0,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,2,3,4,3,3,3,4,4,3,4,4,3,4,3,4,4,3,4,4,3,3,3,5,2,4,4,4,3,4,4,4,3,400,1,1,0,0,0,0,0,0,0,204,0,6,361.6666667,205.0462963
3003,1085,1,2,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,3,2,300,1,1,0,0,0,0,0,0,0,215.6666667,1,6,361.6666667,205.0462963
3004,1085,1,2,2,2,0,5,5,4,5,4,4,4,4,3,2,4,5,4,5,5,4,4,4,4,4,5,5,4,3,5,5,5,4,5,3,5,2,3,4,4,4,4,4,3,4,4,4,3,3,5,3,1,3,5,4,3,3,500,3,0,0,1,0,0,0,0,0,236,0,6,361.6666667,205.0462963
3005,1085,1,2,2,2,0,5,4,5,5,5,4,5,5,4,4,5,5,5,5,5,5,4,4,3,5,3,5,4,5,3,2,3,3,1,1,2,2,4,5,5,5,5,5,5,5,5,4,5,3,4,4,2,3,3,4,4,2,150,5,0,0,0,0,1,0,0,0,162,0,6,361.6666667,205.0462963
3006,1085,2,2,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,3,3,5,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,2,2,4,4,4,3,4,4,3,500,6,0,0,0,0,0,1,0,0,227.6666667,0,6,361.6666667,205.0462963
3007,2093,2,2,1,1,1,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,3,3,3,4,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,3,2,400,1,1,0,0,0,0,0,0,0,215.3333333,1,#VALUE!,NA,NA
3008,1085,2,2,2,2,0,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,4,4,3,4,4,4,3,3,4,3,4,4,3,3,2,4,4,4,3,2,4,4,3,3,3,1,3,1,1,1,1,3,2,5,5,3,1000,5,0,0,0,0,1,0,0,0,218.3333333,0,6,361.6666667,205.0462963
3009,1085,2,2,2,2,0,5,5,4,4,4,3,3,5,4,4,4,5,5,4,5,5,5,4,4,4,3,3,2,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,3,3,4,4,4,300,2,0,1,0,0,0,0,0,0,182.6666667,0,6,361.6666667,205.0462963
3010,1085,2,2,2,2,0,5,3,4,5,4,2,3,2,2,2,3,5,5,5,5,5,3,3,3,3,3,5,3,3,5,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,3,4,4,3,3,3,3,2,380,2,0,1,0,0,0,0,0,0,220.3333333,0,6,361.6666667,205.0462963
3011,1085,1,2,2,2,0,4,4,3,4,5,4,4,4,4,4,3,5,5,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,3,3,2,300,6,0,0,0,0,0,1,0,0,173.3333333,1,6,361.6666667,205.0462963
3012,1085,1,2,2,2,0,3,3,3,4,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,2,4,4,3,3,4,3,3,3,180,2,0,1,0,0,0,0,0,0,164,1,6,361.6666667,205.0462963
3013,1085,1,2,2,2,0,4,3,3,4,3,4,3,4,4,4,3,5,3,3,4,3,3,4,2,3,2,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,2,2,2,3,2,1,350,4,0,0,0,1,0,0,0,0,221.6666667,1,6,361.6666667,205.0462963
3014,2091,1,2,1,1,1,4,3,3,4,3,4,3,3,4,3,4,3,3,3,4,4,3,3,3,4,3,3,4,3,3,4,4,3,3,4,3,3,3,4,4,4,4,4,4,3,4,3,3,2,3,3,3,2,3,4,3,2,120,1,1,0,0,0,0,0,0,0,194,0,#VALUE!,NA,NA
3015,1085,2,2,2,2,0,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,3,3,2,2,4,3,3,3,3,3,3,3,3,4,4,4,1,3,3,1,1,5,4,3,1,150,1,1,0,0,0,0,0,0,0,225.3333333,2,6,361.6666667,205.0462963
3016,1085,2,2,2,2,0,4,5,4,5,4,4,4,4,5,4,5,3,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,4,3,4,4,4,3,4,3,4,4,4,4,3,3,2,4,4,3,4,3,4,3,3,400,5,0,0,0,0,1,0,0,0,190,0,6,361.6666667,205.0462963
3017,1085,2,2,2,2,0,5,4,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,5,3,4,5,5,3,3,3,3,3,3,4,4,4,3,4,4,4,4,2,3,2,3,3,2,3,3,5,4,2,350,1,1,0,0,0,0,0,0,0,195,0,6,361.6666667,205.0462963
3018,1085,2,2,2,2,0,5,4,3,5,5,4,4,4,4,5,5,5,4,4,4,5,4,3,3,4,4,5,5,4,5,5,4,2,2,2,4,3,3,2,3,2,2,3,2,3,4,3,4,2,3,4,4,2,4,4,4,3,320,2,0,1,0,0,0,0,0,0,165.3333333,0,6,361.6666667,205.0462963
3019,1085,2,2,2,2,0,3,2,1,3,4,3,3,4,4,4,4,3,4,4,4,-1,4,4,4,5,5,5,5,4,2,3,5,4,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,1,2,3,4,4,4,320,2,0,1,0,0,0,0,0,0,188.3333333,0,6,361.6666667,205.0462963
3020,1085,2,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,3,3,3,3,3,4,3,3,3,3,4,3,4,4,3,4,3,4,-1,-1,-1,-1,4,3,4,300,1,1,0,0,0,0,0,0,0,129,3,6,361.6666667,205.0462963
3021,1085,1,2,2,2,0,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,3,5,4,3,3,3,4,4,4,3,3,3,3,4,4,4,4,3,4,2,3,4,4,4,4,3,3,4,450,4,0,0,0,1,0,0,0,0,245.3333333,0,6,361.6666667,205.0462963
3022,1085,2,2,2,2,0,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,4,5,4,3,3,4,4,4,4,4,3,3,3,4,4,3,4,4,3,5,5,4,3,4,5,4,4,320,6,0,0,0,0,0,1,0,0,241,0,6,361.6666667,205.0462963
3023,1085,2,2,2,2,0,5,5,5,5,5,4,4,5,4,5,5,5,4,5,5,5,4,4,5,5,5,5,3,2,3,4,3,4,2,3,2,3,4,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,4,4,3,150,1,1,0,0,0,0,0,0,0,221.3333333,0,6,361.6666667,205.0462963
3024,1085,2,2,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,5,4,4,4,3,4,3,3,4,4,4,3,3,4,3,4,1,2,2,3,1,1,3,4,5,4,1,330,7,0,0,0,0,0,0,1,0,227.3333333,0,6,361.6666667,205.0462963
3025,1085,2,2,2,2,0,4,3,3,4,4,4,3,4,4,3,3,4,4,3,4,4,4,4,2,3,4,4,3,3,3,3,4,3,2,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,1,1,4,4,3,1,250,1,1,0,0,0,0,0,0,0,217.3333333,0,6,361.6666667,205.0462963
3026,1085,2,2,2,2,0,5,5,5,5,4,2,2,3,3,4,3,4,4,3,4,3,3,3,4,4,5,4,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,4,3,1,320,1,1,0,0,0,0,0,0,0,193,2,6,361.6666667,205.0462963
3027,1085,2,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,3,2,3,4,3,3,4,4,4,3,4,3,3,3,3,4,3,4,3,2,2,4,4,4,3,300,1,1,0,0,0,0,0,0,0,193.6666667,0,6,361.6666667,205.0462963
3028,1086,1,2,2,2,0,5,4,4,4,4,4,4,3,4,3,5,4,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,5,5,5,5,4,700,1,1,0,0,0,0,0,0,0,220,0,0,465.9722222,217.8596491
3029,1086,1,2,2,2,0,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,4,5,5,5,5,4,4,4,4,5,4,4,4,3,4,4,300,1,1,0,0,0,0,0,0,0,201,1,0,465.9722222,217.8596491
3030,1086,2,2,2,2,0,5,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,4,4,4,5,4,4,4,4,5,5,5,5,3,3,3,3,3,4,3,5,5,4,3,500,1,1,0,0,0,0,0,0,0,242.3333333,0,0,465.9722222,217.8596491
3031,1086,2,2,2,2,0,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,2,3,3,3,3,4,3,3,4,4,3,4,3,2,2,3,4,4,4,3,3,3,3,350,1,1,0,0,0,0,0,0,0,222.3333333,0,0,465.9722222,217.8596491
3032,1086,2,2,2,2,0,5,2,5,5,3,3,3,3,3,2,2,5,4,4,5,5,4,3,4,-1,-1,-1,5,4,5,5,5,3,2,4,2,3,4,3,3,4,3,4,2,2,4,3,2,3,4,3,3,2,3,4,3,1,300,5,0,0,0,0,1,0,0,0,168.3333333,1,0,465.9722222,217.8596491
3033,1086,2,2,2,2,0,5,4,5,5,4,5,5,5,5,5,5,4,3,3,4,4,3,3,4,3,4,4,4,3,2,3,3,3,3,4,3,4,4,3,3,4,3,4,3,3,4,4,5,3,4,4,4,3,4,4,4,2,235,1,1,0,0,0,0,0,0,0,233,1,0,465.9722222,217.8596491
3034,1086,2,2,2,2,0,5,4,4,5,4,4,4,4,4,4,3,5,4,4,5,4,2,2,2,2,2,2,3,3,5,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,4,3,4,3,4,4,1,800,1,1,0,0,0,0,0,0,0,229.3333333,0,0,465.9722222,217.8596491
3035,1086,2,2,2,2,0,5,4,5,5,4,4,3,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,4,2,3,4,4,4,3,3,2,3,4,5,5,3,5,5,5,5,5,5,5,3,2000,3,0,0,1,0,0,0,0,0,244,0,0,465.9722222,217.8596491
3036,1086,2,2,2,2,0,5,5,5,5,5,5,5,4,3,4,4,4,4,4,4,5,5,5,4,4,4,5,5,5,5,5,5,2,2,3,2,2,3,5,3,5,3,4,2,4,3,4,5,3,5,5,3,4,5,5,5,3,530,4,0,0,0,1,0,0,0,0,255.3333333,0,0,465.9722222,217.8596491
