"","stuID","schID","gender","trans_stu","transe_pa","transe_re","transe_re_etc","pre_frendship_1","pre_frendship_2","pre_frendship_3","pre_frendship_4","pre_frendship_5","post_frendship_1","post_frendship_2","post_frendship_3","post_frendship_4","post_frendship_5","post_frendship_6","satisfac_stu_1","satisfac_stu_2","satisfac_stu_3","satisfac_stu_4","satisfac_stu_5","satisfac_pa_safety_1","satisfac_pa_safety_2","satisfac_pa_safety_3","satisfac_pa_safety_4","satisfac_pa_safety_5","satisfac_pa_safety_6","satisfac_pa_edu_1","satisfac_pa_edu_2","satisfac_pa_edu_3","satisfac_pa_edu_4","satisfac_pa_edu_5","satisfac_pa_edu_6","satisfac_pa_edu_7","satisfac_pa_edu_8","enthu_pa_1","enthu_pa_2","enthu_pa_3","enthu_pa_4","enthu_pa_5","tutoring_hakwon","tutoring_private","tutoring_online","SES","prefer_Hsch_dum_1","prefer_Hsch_dum_2","prefer_Hsch_dum_3","prefer_Hsch_dum_4","prefer_Hsch_dum_5","prefer_Hsch_dum_6","prefer_Hsch_dum_7","prefer_Hsch_dum_8","prefer_Hsch_dum_9","prefer_Hsch_dum_10","academic_abil","regional_scale","multicultur_per","L2Y3_REG","L2Y3DB2_2_2","L2Y3DB2_3_1","L2Y3DB2_3_2"
"1425",1449,4527,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,-5,7,-5,700,0,0,0,0,0,0,1,0,0,0,"261.6666667",NA,NA,2,218,3,0
"1426",1450,4533,2,2,2,NA,NA,4,4,5,5,5,3,3,5,3,5,5,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,2,-6,0,0,-1,1,0,0,0,0,0,0,0,0,0,"168",NA,NA,2,211,2,0
"1427",1451,4533,2,2,2,NA,NA,5,4,4,5,4,4,4,5,4,4,5,5,4,3,4,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,7,-5,-5,400,0,0,0,0,1,0,0,0,0,0,"217",NA,NA,2,211,2,0
"1428",1452,4527,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,3,4,4,3,3,3,3,4,4,4,4,4,4,4,4,14,0,0,800,0,0,1,0,0,0,0,0,0,0,"268.3333333",NA,NA,2,218,3,0
"1429",1453,4533,1,2,2,NA,NA,4,4,4,4,5,4,4,3,3,-1,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,13,-5,-5,500,0,0,0,0,0,0,1,0,0,0,"252",NA,NA,2,211,2,0
"1430",1454,4527,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,3,12,0,-3,476,0,0,0,1,0,0,0,0,0,0,"265",NA,NA,2,218,3,0
"1431",1455,4533,1,2,2,NA,NA,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,3,3,3,3,2,2,3,1,3,2,3,4,4,4,2,6,4,-3.5,700,1,0,0,0,0,0,0,0,0,0,"198.3333333",NA,NA,2,211,2,0
"1432",1456,4581,1,1,1,1,NA,5,4,5,5,4,5,5,4,5,5,5,2,2,3,5,5,3,4,4,4,4,4,3,3,4,-1,4,4,3,4,4,4,4,2,3,13,-5,-5,450,1,0,0,0,0,0,0,0,0,0,"233",NA,NA,1,246,0,0
"1433",1457,4035,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,0,0,3,900,0,0,0,0,0,0,0,1,0,0,"282",NA,NA,4,100,4,0
"1434",1458,4527,1,2,2,NA,NA,4,4,4,5,4,4,4,3,4,4,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,2,1,1,6,0,1,500,1,0,0,0,0,0,0,0,0,0,"235.3333333",NA,NA,2,218,3,0
"1435",1459,4527,2,2,2,NA,NA,4,3,4,5,3,3,3,4,3,5,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,4,3,4,3,4,9,0,0,280,1,0,0,0,0,0,0,0,0,0,"241",NA,NA,2,218,3,0
"1436",1460,4533,2,2,2,NA,NA,3,3,4,4,3,4,4,4,4,4,5,3,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,0,0,900,1,0,0,0,0,0,0,0,0,0,"252",NA,NA,2,211,2,0
"1437",1461,4533,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,5,4,4,2,9,5,2,250,0,0,0,1,0,0,0,0,0,0,"270",NA,NA,2,211,2,0
"1438",1462,4527,2,2,2,NA,NA,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,3,4,3,4,4,3,4,5,5,5,5,5,10,0,-0.5,700,0,0,1,0,0,0,0,0,0,0,"290",NA,NA,2,218,3,0
"1439",1463,4527,1,2,2,NA,NA,5,5,4,5,4,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,5,4,3,4,3,3,4,3,3,2,1,1,2,3,3,3,-5,700,1,0,0,0,0,0,0,0,0,0,"168.6666667",NA,NA,2,218,3,0
"1440",1464,4533,1,2,2,NA,NA,5,4,4,5,4,5,5,5,5,5,5,4,4,4,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,9,-2,0,700,0,0,0,0,0,0,0,1,0,0,"253",NA,NA,2,211,2,0
"1441",1465,4537,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,3,5,5,5,4,4,4,4,4,4,5,5,5,5,1,13,0,0,700,0,0,0,0,1,0,0,0,0,0,"236",NA,NA,2,266,0,0
"1442",1466,4533,1,2,2,NA,NA,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,5,5,4,4,4,4,4,3,4,4,5,5,4,5,5,5,5,5,4,16,0,0,350,0,0,0,1,0,0,0,0,0,0,"248.3333333",NA,NA,2,211,2,0
"1443",1467,4533,1,2,2,NA,NA,4,3,3,4,3,4,4,4,4,4,4,3,4,2,3,4,3,3,3,3,4,4,3,4,4,4,3,4,4,3,3,4,4,3,2,0,0,0,111,0,0,0,0,0,1,0,0,0,0,"194",NA,NA,2,211,2,0
"1444",1468,4533,2,2,2,NA,NA,4,3,4,4,4,4,4,4,4,4,4,2,3,1,4,4,4,3,4,4,4,4,3,3,3,3,3,2,3,3,4,4,2,3,2,11,-5,-5,400,1,0,0,0,0,0,0,0,0,0,"133.6666667",NA,NA,2,211,2,0
"1445",1469,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"1446",1470,4533,1,2,2,NA,NA,5,4,4,4,3,4,4,3,4,3,4,4,4,2,4,4,3,4,4,3,3,2,4,4,4,4,2,3,2,3,3,3,3,3,2,2,-5,-5,180,0,0,0,0,0,0,0,1,0,0,"183.3333333",NA,NA,2,211,2,0
"1447",1471,5212,1,2,2,NA,NA,4,3,4,5,4,3,3,3,3,3,2,4,4,3,3,3,5,4,4,4,4,4,4,4,4,4,5,3,4,5,4,1,4,3,4,6,-5,3,500,0,0,0,0,0,0,0,1,0,0,"226.3333333",NA,NA,3,246,1,0
"1448",1472,4533,1,2,2,NA,NA,4,4,4,3,4,5,5,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,3,3,18,-5,0,250,0,0,0,1,0,0,0,0,0,0,"262",NA,NA,2,211,2,0
"1449",1473,4527,2,2,2,NA,NA,4,4,4,4,4,5,5,5,5,5,5,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,2,15,-5,-5,500,1,0,0,0,0,0,0,0,0,0,"187.3333333",NA,NA,2,218,3,0
"1450",1474,4527,2,2,2,NA,NA,3,3,3,4,4,4,4,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,2,13,0,0,580,1,0,0,0,0,0,0,0,0,0,"255.6666667",NA,NA,2,218,3,0
"1451",1475,4336,2,2,2,NA,NA,3,4,3,5,5,4,5,4,4,3,4,3,3,3,3,4,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,-5,0,400,0,0,0,0,0,0,1,0,0,0,"231.6666667",NA,NA,3,232,0,0
"1452",1476,4527,2,2,2,NA,NA,5,4,5,5,5,5,5,4,5,5,5,5,4,3,5,5,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,24,0,0,560,0,0,1,0,0,0,0,0,0,0,"241.3333333",NA,NA,2,218,3,0
"1453",1477,4524,1,2,2,NA,NA,5,4,4,4,4,4,5,5,5,5,5,3,3,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5,-5,-5,50,1,0,0,0,0,0,0,0,0,0,"159.3333333",NA,NA,2,256,2,0
"1454",1478,5244,2,2,2,NA,NA,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,4,9,-5,-5,500,0,0,1,0,0,0,0,0,0,0,"282.6666667",NA,NA,1,262,6,0
"1455",1479,4522,2,2,2,NA,NA,5,5,5,5,4,5,4,5,5,5,5,4,5,3,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,4,3,10,0,0,500,1,0,0,0,0,0,0,0,0,0,"212.3333333",NA,NA,2,160,4,0
"1456",1480,4518,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,0,0,0,135,1,0,0,0,0,0,0,0,0,0,"145.6666667",NA,NA,2,120,3,1
"1457",1481,4524,1,2,2,NA,NA,4,3,4,4,3,3,3,3,3,3,3,4,4,3,4,4,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,4,3,3,3,1,4,0.6,350,1,0,0,0,0,0,0,0,0,0,"277",NA,NA,2,256,2,0
"1458",1482,4520,1,NA,NA,NA,NA,4,4,3,4,4,NA,NA,NA,NA,NA,NA,3,3,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,0,0,0,300,1,0,0,0,0,0,0,0,0,0,"210",NA,NA,2,301,2,0
"1459",1483,4523,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,3,3,2,3,3,4,4,3,4,3,4,4,4,3,4,4,4,3,4,2,4,3,2,3,0,0,0,120,0,1,0,0,0,0,0,0,0,0,"164.6666667",NA,NA,2,259,0,0
"1460",1484,4524,1,2,2,NA,NA,4,4,5,5,5,4,4,3,4,3,5,5,5,5,5,5,2,1,3,1,3,3,4,4,4,2,2,3,4,3,4,4,3,4,3,3,-1,1,600,1,0,0,0,0,0,0,0,0,0,"260.6666667",NA,NA,2,256,2,0
"1461",1485,4524,1,2,2,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,0,0,250,0,1,0,0,0,0,0,0,0,0,"244.6666667",NA,NA,2,256,2,0
"1462",1486,4524,1,2,2,NA,NA,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,"214.3333333",NA,NA,2,256,2,0
"1463",1487,4520,1,2,2,NA,NA,5,5,5,5,4,5,5,5,5,5,5,5,4,3,5,4,4,4,3,4,3,3,3,3,3,2,2,3,3,3,4,4,4,4,3,0,0,0,350,0,1,0,0,0,0,0,0,0,0,"190.3333333",NA,NA,2,301,2,0
"1464",1488,4524,2,2,2,NA,NA,5,4,3,5,4,4,4,4,4,3,4,4,3,3,3,3,4,3,4,3,3,4,3,4,4,4,4,4,4,3,5,4,4,4,4,0,0,0,400,0,1,0,0,0,0,0,0,0,0,"205.3333333",NA,NA,2,256,2,0
"1465",1489,4523,1,2,2,NA,NA,4,4,4,5,4,4,4,3,4,4,4,5,4,3,4,4,3,3,3,2,2,3,3,3,3,3,4,4,3,3,2,4,3,3,2,7,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"211",NA,NA,2,259,0,0
"1466",1490,4523,1,2,2,NA,NA,5,4,5,5,5,4,4,4,4,3,2,4,3,3,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"200.6666667",NA,NA,2,259,0,0
"1467",1491,4524,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,5,5,4,4,4,4,5,4,5,5,4,4,5,5,5,5,5,21,-5,-5,500,1,0,0,0,0,0,0,0,0,0,"246",NA,NA,2,256,2,0
"1468",1492,4520,2,NA,NA,NA,NA,4,4,4,4,4,NA,NA,NA,NA,NA,NA,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,4,-5,-5,220,1,0,0,0,0,0,0,0,0,0,"278.3333333",NA,NA,2,301,2,0
"1469",1493,4520,1,NA,NA,NA,NA,4,4,4,4,4,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,2,1,15,-5,-5,185,1,0,0,0,0,0,0,0,0,0,"208.6666667",NA,NA,2,301,2,0
"1470",1494,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"1471",1495,4524,1,2,2,NA,NA,5,5,5,5,5,3,4,5,5,5,5,2,4,2,2,5,1,1,5,3,3,4,3,3,3,3,3,3,3,3,5,5,5,5,5,19,-5,-5,-1,1,0,0,0,0,0,0,0,0,0,"175.6666667",NA,NA,2,256,2,0
"1472",1496,4524,1,2,2,NA,NA,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,3,2,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,4,2,9,0,0,350,1,0,0,0,0,0,0,0,0,0,"168",NA,NA,2,256,2,0
"1473",1497,4520,2,2,2,NA,NA,5,5,5,5,5,4,4,4,4,4,4,5,3,4,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,4,2,3,3,2,3,0,0,0,60,0,1,0,0,0,0,0,0,0,0,"170.6666667",NA,NA,2,301,2,0
"1474",1498,4523,2,2,2,NA,NA,4,3,3,3,3,3,3,3,2,3,4,2,2,2,2,2,3,2,2,3,2,3,2,2,3,2,3,3,3,3,3,3,2,2,2,13,-1,0,400,1,0,0,0,0,0,0,0,0,0,"170.6666667",NA,NA,2,259,0,0
"1475",1499,4522,2,2,2,NA,NA,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,4,4,4,3,3,-5,-5,1,250,1,0,0,0,0,0,0,0,0,0,"234.3333333",NA,NA,2,160,4,0
"1476",1500,4523,2,2,2,NA,NA,5,5,4,5,4,5,5,5,4,4,4,3,2,1,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,3,10,-5,-5,500,1,0,0,0,0,0,0,0,0,0,"216.3333333",NA,NA,2,259,0,0
"1477",1501,4523,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,-2,-2,-2,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"212.3333333",NA,NA,2,259,0,0
"1478",1502,4522,2,2,2,NA,NA,5,3,3,4,3,4,4,4,4,4,5,3,3,2,2,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,-3,0,0,130,0,0,0,0,1,0,0,0,0,0,"205.3333333",NA,NA,2,160,4,0
"1479",1503,4522,1,2,2,NA,NA,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,3,3,4,4,4,5,3,3,4,4,4,4,3,3,5,5,4,4,4,4,-5,-5,500,0,0,0,0,0,0,0,1,0,0,"273.3333333",NA,NA,2,160,4,0
"1480",1504,4523,2,2,2,NA,NA,2,3,2,3,3,3,3,2,3,1,3,3,3,2,2,3,2,2,3,4,2,3,3,3,3,3,2,2,3,3,5,4,3,4,4,6,-5,-5,400,0,0,0,0,1,0,0,0,0,0,"194.6666667",NA,NA,2,259,0,0
"1481",1505,4276,1,2,2,NA,NA,5,4,5,5,5,5,5,5,5,5,5,4,4,3,3,2,3,2,3,4,3,4,3,3,3,3,4,4,3,3,2,2,2,2,2,0,0,0,400,1,0,0,0,0,0,0,0,0,0,"216",NA,NA,3,352,10,0
"1482",1506,4522,1,2,2,NA,NA,5,4,5,5,4,4,4,3,4,3,5,4,4,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,0,0,0,200,1,0,0,0,0,0,0,0,0,0,"236",NA,NA,2,160,4,0
"1483",1507,4523,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,3,4,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,-1,3,6,0,0,400,0,0,0,0,0,0,1,0,0,0,"192",NA,NA,2,259,0,0
"1484",1508,4524,2,2,2,NA,NA,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,8,-5,-5,280,1,0,0,0,0,0,0,0,0,0,"200.6666667",NA,NA,2,256,2,0
"1485",1509,4520,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,4,4,3,4,4,3,3,4,4,3,3,4,7,0,0,350,1,0,0,0,0,0,0,0,0,0,"203",NA,NA,2,301,2,0
"1486",1510,4522,1,2,2,NA,NA,4,4,4,4,3,4,4,2,4,2,3,3,4,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,20,0,0,250,1,0,0,0,0,0,0,0,0,0,"214",NA,NA,2,160,4,0
"1487",1511,4524,1,2,2,NA,NA,5,4,4,5,5,3,3,3,3,3,3,3,3,3,5,5,5,3,4,5,4,4,3,3,4,4,4,4,3,4,5,5,5,5,1,3,-5,-5,515,1,0,0,0,0,0,0,0,0,0,"158",NA,NA,2,256,2,0
"1488",1512,4523,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,2,12,0,0,400,1,0,0,0,0,0,0,0,0,0,"193.6666667",NA,NA,2,259,0,0
"1489",1513,4522,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,-5,-5,500,1,0,0,0,0,0,0,0,0,0,"269.3333333",NA,NA,2,160,4,0
"1490",1514,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"1491",1515,4547,1,2,2,NA,NA,3,2,3,3,3,4,4,3,4,4,4,4,4,3,3,4,5,4,3,3,2,3,4,3,3,5,4,3,3,4,4,4,4,3,3,-3,-5,-5,700,1,0,0,0,0,0,0,0,0,0,"223.6666667",NA,NA,2,321,1,0
"1492",1516,4541,2,2,2,NA,NA,5,4,4,5,5,5,5,5,5,5,5,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,3,10,0,0,450,0,0,0,0,0,0,0,1,0,0,"277",NA,NA,2,265,0,0
"1493",1517,4541,1,2,2,NA,NA,2,4,1,1,5,2,2,1,1,1,2,5,5,5,2,4,4,3,4,4,5,5,4,4,4,4,5,5,4,4,4,4,3,2,1,15,0,0,550,0,0,0,0,0,1,0,0,0,0,"244",NA,NA,2,265,0,0
"1494",1518,4541,1,2,2,NA,NA,5,4,3,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,5,5,5,5,1,-2,0,-3,700,1,0,0,0,0,0,0,0,0,0,"228.3333333",NA,NA,2,265,0,0
"1495",1519,4549,2,2,2,NA,NA,5,5,4,5,4,5,5,5,5,5,5,4,3,5,4,4,4,2,3,4,3,4,4,4,4,4,4,1,2,4,4,4,3,4,4,-5,-5,-5,250,0,1,0,0,0,0,0,0,0,0,"200.3333333",NA,NA,2,212,1,0
"1496",1520,4549,2,2,2,NA,NA,5,4,4,5,4,3,3,5,3,4,3,3,3,2,5,4,4,3,3,3,3,3,3,3,4,3,4,3,3,3,4,4,3,4,3,9,0,-5,430,0,0,0,1,0,0,0,0,0,0,"255.3333333",NA,NA,2,212,1,0
"1497",1521,4549,1,2,2,NA,NA,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,8,-5,-5,600,1,0,0,0,0,0,0,0,0,0,"244.6666667",NA,NA,2,212,1,0
"1498",1522,4541,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,4,4,5,2,5,5,4,4,4,4,4,4,3,3,4,3,3,3,3,4,5,4,4,3,2,11,-5,-5,600,1,0,0,0,0,0,0,0,0,0,"207.3333333",NA,NA,2,265,0,0
"1499",1523,4549,2,2,2,NA,NA,5,4,5,5,4,5,4,4,5,5,5,4,4,3,4,5,4,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,3,9,-5,-5,550,1,0,0,0,0,0,0,0,0,0,"207.3333333",NA,NA,2,212,1,0
"1500",1524,4541,1,2,2,NA,NA,4,4,4,4,4,4,4,4,4,5,5,1,1,1,1,1,4,2,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,0,0,0,200,0,1,0,0,0,0,0,0,0,0,"189",NA,NA,2,265,0,0
"1501",1525,4549,2,2,2,NA,NA,5,4,4,4,4,4,4,4,4,3,3,5,4,4,4,4,3,3,3,4,3,3,4,4,3,2,4,2,4,3,5,4,4,4,4,12,0,0,500,0,0,0,1,0,0,0,0,0,0,"247.3333333",NA,NA,2,212,1,0
"1502",1526,4541,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,3,2,3,3,3,3,3,2,2,2,2,3,3,3,4,4,3,2,2,12,0,0,300,1,0,0,0,0,0,0,0,0,0,"283",NA,NA,2,265,0,0
"1503",1527,4549,2,2,2,NA,NA,5,4,3,5,5,4,4,3,4,3,4,5,5,5,5,5,4,3,4,3,3,4,3,3,4,3,4,3,4,4,4,4,4,3,3,9,5,2,600,1,0,0,0,0,0,0,0,0,0,"239.3333333",NA,NA,2,212,1,0
"1504",1528,5226,2,2,2,NA,NA,5,5,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,5,4,3,3,3,4,3,9,0,0,370,0,0,0,0,1,0,0,0,0,0,"213.3333333",NA,NA,2,212,4,0
"1505",1529,4549,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,3,3,3,3,4,4,4,4,4,4,5,5,5,5,3,3,2,2,4,7,-5,-3,600,1,0,0,0,0,0,0,0,0,0,"220.6666667",NA,NA,2,212,1,0
"1506",1530,4549,2,2,2,NA,NA,5,4,4,5,5,5,5,4,5,5,5,5,5,3,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,1,15,-5,-5,350,1,0,0,0,0,0,0,0,0,0,"252.3333333",NA,NA,2,212,1,0
"1507",1531,4541,1,2,2,NA,NA,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,3,3,4,4,3,3,3,3,3,4,3,3,4,3,3,2,2,1,0,0,9,450,1,0,0,0,0,0,0,0,0,0,"226.3333333",NA,NA,2,265,0,0
"1508",1532,4549,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,-5,-5,600,0,0,1,0,0,0,0,0,0,0,"254.6666667",NA,NA,2,212,1,0
"1509",1533,4541,2,2,2,NA,NA,4,4,4,4,4,4,3,2,3,1,3,5,5,4,4,5,4,2,2,3,4,4,4,4,5,5,5,5,5,5,5,4,3,3,3,20,-5,-5,320,0,0,1,0,0,0,0,0,0,0,"270",NA,NA,2,265,0,0
"1510",1534,4549,1,NA,NA,NA,NA,3,5,5,4,5,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,5,4,3,3,4,3,3,4,3,3,3,3,3,4,5,4,4,3,13,-5,-3,500,0,0,1,0,0,0,0,0,0,0,"243.6666667",NA,NA,2,212,1,0
"1511",1535,4541,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,3,3,3,2,3,4,4,4,3,4,2,4,4,4,4,4,3,2,6,0,0,400,1,0,0,0,0,0,0,0,0,0,"278.3333333",NA,NA,2,265,0,0
"1512",1536,4549,1,2,2,NA,NA,5,4,5,5,3,4,4,4,4,4,4,4,4,3,5,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,0,0,300,0,0,0,1,0,0,0,0,0,0,"215",NA,NA,2,212,1,0
"1513",1537,4549,1,2,2,NA,NA,4,4,4,4,4,4,4,1,4,2,3,4,4,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,12,-5,-3.8,500,0,0,0,0,0,0,0,1,0,0,"252",NA,NA,2,212,1,0
"1514",1538,4548,2,2,2,NA,NA,5,4,4,5,3,4,4,4,4,4,4,4,5,5,4,4,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,4,4,4,2,13,-5,-5,1000,1,0,0,0,0,0,0,0,0,0,"175.6666667",NA,NA,2,340,2,0
"1515",1539,4541,1,2,2,NA,NA,4,4,5,4,3,4,4,3,4,4,4,4,4,5,3,3,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,5,5,4,3,15,-5,-5,350,0,0,0,1,0,0,0,0,0,0,"207.3333333",NA,NA,2,265,0,0
"1516",1540,4549,1,2,2,NA,NA,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,17,0,0,650,1,0,0,0,0,0,0,0,0,0,"231.3333333",NA,NA,2,212,1,0
"1517",1541,4549,1,2,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,-5,-5,700,1,0,0,0,0,0,0,0,0,0,"164",NA,NA,2,212,1,0
