stuID,schID,gender,trans_stu,transe_pa,transe_re,transe_re_etc,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,tutoring_hakwon,tutoring_private,tutoring_online,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil
7050,4036,1,2,2,,,5,4,4,3,4,3,4,4,3,4,5,2,2,3,3,2,3,2,4,3,2,2,2,3,2,1,3,3,3,4,1,3,2,4,5,-5,-5,-5,800,1,0,0,0,0,0,0,0,0,0,146
7051,4036,1,2,2,,,5,5,5,5,5,4,4,3,4,4,3,4,3,3,4,4,3,2,4,3,3,4,3,3,3,4,4,3,4,3,3,4,3,3,3,9,-5,-5,300,1,0,0,0,0,0,0,0,0,0,199.3333333
7052,5235,2,2,2,,,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-5,-5,0,350,1,0,0,0,0,0,0,0,0,0,#N/A
7053,4036,2,2,2,,,4,5,5,5,5,3,3,3,3,3,4,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,20,0,0,400,0,0,0,0,0,0,1,0,0,0,241
7054,4036,2,2,2,,,3,3,3,4,3,4,3,2,3,2,3,3,4,3,3,3,2,4,2,3,3,4,3,3,4,3,4,3,4,3,4,3,2,3,2,0,-3,-1,450,1,0,0,0,0,0,0,0,0,0,248.6666667
7055,4036,2,2,2,,,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,500,0,0,0,0,0,0,1,0,0,0,176
7056,4036,2,2,2,,,5,5,5,5,5,5,5,5,5,5,5,2,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,2,4,-5,-5,345,1,0,0,0,0,0,0,0,0,0,213.6666667
7057,4036,2,2,2,,,2,3,3,3,4,2,2,3,3,1,2,2,2,2,3,3,3,2,3,3,3,3,3,2,3,3,4,3,3,4,3,3,3,2,3,-5,-5,-5,250,1,0,0,0,0,0,0,0,0,0,191
7058,4036,1,2,2,,,4,4,2,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,-5,-5,1,300,0,0,0,0,0,0,1,0,0,0,193.3333333
7059,4036,2,2,2,,,4,4,4,4,4,4,4,3,4,3,3,3,3,4,3,4,4,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,0,0,0,160,1,0,0,0,0,0,0,0,0,0,219.3333333
7060,4036,2,2,2,,,4,4,3,4,4,5,5,5,5,5,5,4,4,3,4,4,2,3,3,2,3,2,4,4,4,4,4,4,4,4,5,5,3,2,3,7.8,-5,-5,-1,1,0,0,0,0,0,0,0,0,0,270.3333333
7061,4036,1,2,2,,,5,5,5,5,5,4,4,4,4,4,5,4,4,3,5,5,2,2,3,4,4,3,4,4,4,4,3,3,3,3,4,4,2,3,1,20,-5,-5,350,1,0,0,0,0,0,0,0,0,0,227.3333333
7062,4034,1,2,2,,,4,3,3,3,3,4,4,3,4,3,4,3,3,4,4,4,3,4,2,4,2,3,3,3,3,4,3,3,3,3,4,4,2,2,1,0,0,0,350,1,0,0,0,0,0,0,0,0,0,205
7063,4036,1,2,2,,,4,4,5,5,4,4,4,4,4,3,4,3,3,3,3,4,2,2,3,2,2,3,4,4,4,4,3,3,3,3,2,3,2,2,3,5,0,0,250,1,0,0,0,0,0,0,0,0,0,171
7064,4036,2,2,2,,,5,5,4,5,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,2,-5,-5,-2.4,320,1,0,0,0,0,0,0,0,0,0,210
7065,4036,1,2,2,,,5,5,5,5,5,3,4,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,5,5,5,5,0,0,0,200,0,0,0,0,0,1,0,0,0,0,226.3333333
7066,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7067,4036,1,2,2,,,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,3,2,2,4,4,4,4,3,4,3,4,3,3,3,4,4,4,4,2,7,0,0,400,0,0,0,1,0,0,0,0,0,0,246.6666667
7068,4036,2,2,2,,,5,4,5,5,4,3,3,4,4,4,4,3,3,3,5,4,3,3,3,3,3,2,2,2,3,2,3,2,2,2,3,3,3,2,2,3,0,0,300,1,0,0,0,0,0,0,0,0,0,197.3333333
7069,4036,1,2,2,,,4,3,2,3,2,2,2,1,3,2,3,3,2,1,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,4,2,4,2,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,159.3333333
7070,4036,1,2,2,,,5,4,5,5,4,5,5,5,5,5,5,4,4,4,5,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,2,4,0,0,1000,1,0,0,0,0,0,0,0,0,0,211.6666667
7071,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7072,4036,1,2,2,,,4,3,3,4,5,3,3,3,3,3,4,3,3,2,3,4,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,5,0,0,250,1,0,0,0,0,0,0,0,0,0,212.3333333
7073,4238,2,2,2,,,5,4,5,5,4,3,2,4,3,2,4,5,5,5,5,4,2,4,2,4,2,4,4,4,2,3,4,4,3,5,4,4,4,4,2,-5,-5,0,490,1,0,0,0,0,0,0,0,0,0,245.6666667
7074,4238,1,2,2,,,4,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,3,1,1,5,1,2,3,2,2,2,2,3,4,2,5,4,3,3,5,0,0,0,300,0,0,0,1,0,0,0,0,0,0,166.6666667
7075,4238,2,2,2,,,4,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,4,4,3,2,2,0,-2,-5,720,1,0,0,0,0,0,0,0,0,0,220.3333333
7076,4236,2,2,2,,,4,4,3,5,4,4,4,5,5,5,5,4,4,4,3,3,2,4,3,3,4,4,4,4,4,3,4,4,4,4,2,3,2,3,4,0,0,0,250,0,0,0,0,1,0,0,0,0,0,196.6666667
7077,4238,1,2,2,,,4,3,3,5,3,3,3,3,3,3,3,3,3,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,-5,-5,-5,230,0,1,0,0,0,0,0,0,0,0,162.3333333
7078,4238,1,2,2,,,4,3,3,4,4,4,4,3,4,3,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,1,15,-5,-5,300,1,1,0,0,0,0,0,0,0,0,191
7079,4238,2,2,2,,,5,4,4,4,4,4,4,4,4,4,4,3,4,2,3,3,3,2,2,3,3,3,4,4,4,3,4,4,3,4,3,2,3,3,2,5,-5,-5,300,0,0,0,1,0,0,0,0,0,0,232
7080,4238,2,2,2,,,5,4,5,5,4,2,1,1,1,1,3,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,3,0,350,1,0,0,0,0,0,0,0,0,0,205
7081,4238,2,2,2,,,5,4,5,5,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,3,4,4,3,3,3,4,4,3,3,-5,-5,-5,430,0,0,0,0,1,0,0,0,0,0,163.6666667
7082,4238,2,2,2,,,4,3,3,4,3,4,4,4,4,4,4,3,4,2,3,3,3,4,3,2,2,1,3,3,3,3,2,3,3,2,3,4,2,3,1,0,0,0,300,0,1,0,0,0,0,0,0,0,0,222.6666667
7083,4238,2,2,2,,,5,5,5,5,5,3,4,5,5,5,5,4,4,3,3,4,4,4,3,4,4,4,4,4,5,3,5,4,4,5,3,4,4,4,3,7,-5,-5,200,0,0,0,0,0,0,1,0,0,0,221.6666667
7084,4238,2,2,2,,,5,3,5,5,3,3,3,4,3,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,4,0,4,450,0,1,0,0,0,0,0,0,0,0,174
7085,4238,2,2,2,,,4,4,3,4,4,4,4,3,4,3,3,3,4,4,3,3,3,2,2,2,2,2,3,3,3,4,4,4,3,3,4,4,4,4,3,0,0,0,300,1,0,0,0,0,0,0,0,0,0,203.3333333
7086,5239,2,2,2,,,4,4,4,4,4,3,3,3,3,2,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,8,0,0,290,0,0,0,0,0,0,0,1,0,0,187.6666667
7087,4236,1,2,2,,,5,4,4,5,4,5,5,5,5,5,5,5,4,3,4,4,5,3,4,2,4,4,4,3,5,4,5,5,5,5,5,5,5,3,4,0,0,0,900,1,0,0,0,0,0,0,0,0,0,199.6666667
7088,4238,1,2,2,,,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,7,-5,-5,300,1,0,0,0,0,0,0,0,0,0,181.6666667
7089,4238,2,1,1,1,,4,3,3,3,3,4,4,4,4,3,4,4,4,3,4,4,3,2,3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,3,4,0,0,0,330,0,0,0,0,1,0,0,0,0,0,141
7090,4238,1,2,2,,,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-5,-5,1,400,1,0,0,0,0,0,0,0,0,0,180
7091,4238,1,2,2,,,5,4,3,5,5,3,3,3,4,4,4,5,3,4,5,5,3,2,3,3,3,3,3,3,2,3,2,3,3,2,3,4,3,3,4,1,-1,-5,300,0,0,0,0,0,0,1,0,0,0,164.3333333
7092,4238,2,2,2,,,4,4,4,4,4,4,4,3,4,3,5,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,2,2,1,-5,2,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,216.6666667
7093,4238,2,2,2,,,5,4,4,5,5,4,3,2,3,1,4,3,3,4,5,4,4,4,3,4,4,4,3,3,3,4,4,3,3,4,3,4,3,2,5,5,0,0,450,1,0,0,0,0,0,0,0,0,0,171.3333333
7094,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7095,4238,2,2,2,,,5,4,4,5,4,5,5,4,5,4,5,4,4,4,4,5,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,225
7096,4238,2,2,2,,,4,3,4,5,4,4,4,5,4,5,5,4,3,2,3,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,0,0,0,300,1,0,0,0,0,0,0,0,0,0,241
7097,4238,1,2,2,,,4,3,4,5,3,3,3,3,3,3,3,4,4,5,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,5,3,3,4,3,4,10,-5,-5,300,1,0,0,0,0,0,0,0,0,0,185
7098,4238,2,2,2,,,5,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,4,4,3,-5,11,-5,400,1,0,0,0,0,0,0,0,0,0,212.6666667
7099,4238,2,2,2,,,3,4,4,4,4,4,4,4,3,4,4,3,4,5,3,4,3,3,4,4,4,3,2,3,4,2,3,3,4,4,2,4,3,3,3,0,0,6,500,1,0,0,0,0,0,0,0,0,0,227.3333333
7100,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7101,5299,1,2,2,,,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,2,1,4,4,4,5,5,5,5,5,5,4,5,4,5,2,3,2,0,0,0,140,1,0,0,0,0,0,0,0,0,0,224.6666667
7102,4238,1,2,2,,,3,4,4,5,5,4,4,3,4,4,4,4,3,3,5,4,3,2,4,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3,4,8,-5,-5,9000,0,1,0,0,1,0,0,0,0,0,158
7103,4238,1,2,2,,,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,1,-5,-5,-5,350,1,0,0,0,0,0,0,0,0,0,224.6666667
7104,4238,1,2,2,,,5,4,4,5,4,4,4,4,4,5,5,4,3,2,4,4,4,3,4,5,4,5,2,1,4,4,5,4,5,5,3,4,3,3,4,-9,0,0,2500,1,0,0,0,0,0,0,0,0,0,151
7105,4238,2,2,2,,,4,3,4,5,4,4,4,5,4,5,5,4,3,3,4,4,4,3,3,3,2,4,4,5,4,4,4,4,3,4,4,4,3,2,4,-5,-1,-5,500,1,0,0,0,0,0,0,0,0,0,244.3333333
7106,4238,2,2,2,,,5,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,2,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,3,3,0,0,1,500,1,0,0,0,0,0,0,0,0,0,281.3333333
7107,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7108,4238,1,2,2,,,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,0,0,350,1,0,0,0,0,0,0,0,0,0,169.3333333
7109,4237,1,2,2,,,4,4,3,4,4,3,3,2,3,3,2,3,3,2,3,4,3,4,3,5,3,1,4,3,3,3,3,3,3,4,3,3,2,1,1,0,0,0,120,1,0,0,0,0,0,0,0,0,0,190.3333333
7110,4238,1,2,2,,,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,2,2,2,2,2,2,3,2,3,1,3,1,4,4,4,3,2,-5,-5,-1,300,1,0,0,0,0,0,0,0,0,0,179
7111,4236,2,2,2,,,4,4,4,4,4,4,2,3,2,2,2,2,3,2,4,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,4,0,0,0,150,1,0,0,0,0,0,0,0,0,0,159.6666667
7112,4238,1,2,2,,,4,5,3,5,3,5,5,5,5,4,4,3,3,4,5,3,4,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,0,0,0,250,0,0,0,0,1,0,0,0,0,0,133.6666667
7113,4238,1,2,2,,,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,3,1,2,0,500,1,0,0,0,0,0,0,0,0,0,189.3333333
7114,,1,2,2,,,,,,,,3,3,3,3,3,3,,,,,,1,2,4,2,3,4,3,3,4,3,4,3,4,5,4,4,4,4,1,-2,-2,-5,400,0,0,0,0,0,1,0,0,0,0,#N/A
7115,4238,1,2,2,,,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,2,3,2,3,2,-5,-5,-5,400,1,0,0,0,0,0,0,0,0,0,198.3333333
7116,4238,2,2,2,,,5,4,5,5,4,3,4,2,3,3,4,3,3,2,3,3,3,4,4,4,4,4,3,3,4,4,4,3,4,3,2,2,2,2,4,8,0,0,550,1,0,0,0,0,0,0,0,0,0,192
7117,4238,1,2,2,,,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,3,2,4,4,4,3,3,3,0,0,0,250,1,0,0,0,0,0,0,0,0,0,237
7120,4160,1,2,2,,,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,4,4,4,5,5,4,4,4,4,4,4,5,4,5,4,5,4,4,5,-12,0,0,-1,1,0,0,0,0,0,0,0,0,0,183.6666667
7121,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,153
7122,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7123,4257,1,2,2,,,4,4,4,4,4,4,5,4,5,4,5,4,3,3,4,4,2,2,2,3,3,5,4,4,4,3,3,2,3,4,3,5,4,3,3,17,0,0,250,0,0,0,0,0,0,0,1,0,0,152.6666667
7124,4257,2,1,1,6,이사,5,4,5,5,4,4,4,3,4,3,4,3,4,1,4,3,4,2,3,4,5,5,4,4,4,3,5,3,5,4,4,4,4,4,4,0,0,0,500,1,0,0,0,0,0,0,0,0,0,184.3333333
7125,4160,1,1,1,6,운동을 위하여(탁구부),5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,2,4,4,4,4,3,4,3,4,4,4,4,4,4,5,16,0,0,600,0,0,0,0,0,0,0,0,1,0,196
7126,4160,1,2,2,,,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2,3,0,0,0,200,0,1,0,0,0,0,0,0,0,0,202
7127,4257,1,2,2,,,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,2,3,2,2,4,3,3,4,3,4,3,3,3,4,3,4,3,4,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,153.3333333
7128,4168,2,2,2,,,5,5,4,5,5,5,5,5,5,5,5,5,5,3,5,5,4,3,3,3,3,3,2,4,4,3,3,3,3,4,4,4,4,3,3,6,0,0,500,1,0,0,0,0,0,0,0,0,0,209.6666667
7129,4086,2,2,2,,,3,3,3,5,4,4,4,4,4,3,4,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,4,3,3,3,3,0,0,0,250,0,1,0,0,1,0,0,1,0,0,150
7130,4160,1,2,2,,,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,3,3,4,3,3,4,3,5,4,5,5,4,3,4,3,4,2,1,5,0,0,3,190,1,0,0,0,0,0,0,0,0,0,161.6666667
7131,4257,1,2,2,,,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,2,3,3,3,3,3,4,4,3,4,3,3,4,4,3,3,3,3,3,0,0,0,90,1,0,0,0,0,0,0,0,0,0,159
7132,4257,1,2,2,,,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,15,-7,-5,500,0,0,0,1,0,0,0,0,0,0,173
7133,4171,2,2,2,,,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,4,5,5,4,4,4,11,0,0,650,1,0,0,0,0,0,0,0,0,0,227.3333333
7134,4167,1,2,2,,,5,5,5,5,5,4,4,4,5,3,4,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,11,-5,-5,500,0,0,0,0,0,0,0,1,0,0,159
7135,4257,2,2,2,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,0,0,260,0,1,0,0,0,0,0,0,0,0,169.6666667
7136,4168,1,2,2,,,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,3,4,4,4,4,4,3,4,4,4,4,4,4,4,0,-5,-5,-1,0,0,0,0,1,0,0,0,0,0,132
7137,4248,1,2,2,,,3,5,4,3,5,3,4,3,4,5,3,5,2,2,4,3,2,3,3,3,2,3,3,3,2,2,4,4,4,4,3,3,2,2,2,-5,-5,-5,150,1,0,0,0,0,0,0,0,0,0,122.3333333
7138,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7143,4067,2,2,2,,,5,4,4,5,5,3,3,3,3,3,4,3,3,4,4,4,4,3,1,3,3,3,3,2,3,3,5,3,5,3,4,3,3,3,2,14,0,0,350,0,0,0,0,0,0,0,1,0,0,249
7144,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7145,4073,1,2,2,,,5,4,5,5,4,4,4,4,4,4,4,4,2,4,4,4,3,2,2,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,2,0,0,0,450,1,0,0,0,0,0,0,0,0,0,232
7146,4071,1,2,2,,,3,4,5,5,5,3,1,1,1,1,1,3,2,1,5,2,2,2,2,2,2,2,3,2,3,3,3,2,3,4,2,4,3,2,2,0,0,0,400,1,0,0,0,0,0,0,0,0,0,184.3333333
7147,4071,1,2,2,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,2,2,2,2,1,0,0,0,380,1,0,0,0,0,0,0,0,0,0,221.3333333
7148,4077,1,,,,,3,3,1,2,3,,,,,,,2,2,1,1,2,4,4,5,4,5,5,4,5,5,5,5,5,4,5,3,4,3,3,3,0,0,3,200,0,1,0,0,0,0,0,0,0,0,#N/A
7149,5249,2,2,,,,5,4,5,5,4,4,4,4,4,4,4,3,3,3,3,4,3,1,5,3,3,3,3,3,5,3,3,3,3,3,3,4,3,3,1,0,0,0,266,0,1,0,0,0,0,0,0,0,0,182.3333333
7150,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7151,4072,1,2,2,,,5,4,5,5,4,4,4,4,4,4,5,3,3,4,4,5,4,2,4,3,3,3,3,4,3,2,3,3,4,4,4,3,3,4,2,-5,-5,-5,270,0,0,0,0,0,0,1,0,0,0,206.6666667
7152,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7153,4073,1,2,2,,,3,3,3,3,4,4,4,4,5,5,5,4,4,3,3,3,3,2,2,2,1,2,3,3,3,3,2,3,2,3,2,2,3,3,3,0,-1,-3.5,500,1,0,0,0,0,0,0,0,0,0,249
7154,4060,1,2,2,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,4,4,3,3,3,3,3,2,3,4,3,4,-1,-5,500,1,1,0,0,0,0,0,0,0,0,193.6666667
7155,4073,1,2,2,,,4,4,3,4,4,4,5,5,5,5,5,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,6,0,0,150,0,1,0,0,0,0,0,0,0,0,154.6666667
7156,4060,1,2,2,,,4,4,4,5,5,5,5,5,5,5,5,4,5,3,4,4,5,5,5,5,4,5,4,4,5,4,5,5,5,4,5,4,4,4,2,8,0,0,-1,1,0,0,0,0,0,0,0,0,0,176.6666667
7157,4071,1,2,2,,,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,3,5,4,4,4,4,4,4,3,3,10,10,-5,-1,1,0,0,0,0,0,0,0,0,0,178.6666667
7158,4073,1,2,2,,,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,3,3,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,3,2,9,-5,-5,500,0,0,0,0,0,0,1,0,0,0,265.6666667
7159,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,#N/A
7160,4071,2,2,2,,,4,3,3,2,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,1,0,0,0,150,0,0,0,0,0,0,0,1,0,0,168.3333333
7161,4073,1,2,2,,,5,4,4,4,4,4,4,4,4,4,4,3,3,2,3,4,2,2,2,3,2,3,3,3,4,3,4,4,3,4,4,4,3,3,4,-5,11,-5,600,1,0,0,0,0,0,0,0,0,0,241.3333333
7162,4071,1,2,2,,,5,4,4,5,4,5,5,4,5,4,4,4,4,3,4,3,2,2,4,3,3,3,3,3,3,3,4,4,3,3,4,4,2,2,2,-5,-5,1,320,0,0,0,0,0,0,1,0,0,0,272.6666667
7163,4063,2,2,2,,,5,4,4,4,3,3,3,4,3,2,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,11,-5,-5,650,1,0,0,0,0,0,0,0,0,0,192.3333333
7164,4071,2,2,2,,,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,1,3,-5,-5,470,1,0,0,0,0,0,0,0,0,0,160.3333333
7165,4071,2,2,2,,,4,4,3,4,4,4,4,3,4,4,5,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,19,-5,-5,400,0,0,1,0,0,0,0,0,0,0,243.6666667
7166,4071,1,2,2,,,4,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,4,3,2,2,1,4,3,3,4,3,4,4,3,3,3,4,3,1,2,5,2,1,500,1,0,0,0,0,0,0,0,0,0,192.6666667
7167,4071,1,2,2,,,4,4,4,4,4,4,4,2,4,3,4,4,4,3,4,4,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,4,3,3,2,8,-5,-5,500,1,0,0,0,0,0,0,0,0,0,249.3333333
7168,4073,2,2,2,,,5,5,4,5,4,5,5,5,5,5,5,5,5,2,4,4,4,4,4,4,4,-1,3,3,3,3,4,3,3,3,3,4,-1,2,3,12,-5,-5,100,1,0,0,0,0,0,0,0,0,0,227.3333333
7169,4079,2,2,2,,,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,2,3,3,4,4,2,2,1,0,0,7,400,1,0,0,0,0,0,0,0,0,0,177
7170,4071,1,2,2,,,4,5,5,4,5,4,4,4,4,4,4,5,4,3,4,4,3,3,3,4,4,3,3,3,3,3,4,4,3,4,3,3,3,2,1,2,-5,-1,600,1,0,0,0,0,0,0,0,0,0,185
7171,4073,1,2,2,,,5,4,4,5,4,4,4,5,3,4,4,5,4,3,4,5,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,-5,-2.4,350,1,0,0,0,0,0,0,0,0,0,243
7172,4073,1,2,2,,,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,2,3,1,-5,-5,700,0,0,0,0,0,0,1,0,0,0,208
7173,4073,2,2,2,,,2,3,2,1,3,3,3,4,4,4,4,1,1,1,2,1,3,2,3,3,2,2,2,2,2,2,3,3,3,3,4,4,4,2,1,0,0,0,370,1,0,0,0,0,0,0,0,0,0,192.6666667
7174,4073,2,2,2,,,2,3,3,3,4,4,4,4,4,2,4,3,3,1,2,3,3,2,3,2,2,3,3,3,3,4,3,3,4,3,5,5,5,5,3,3,-5,0,500,0,0,0,0,0,0,1,0,0,0,264.6666667
