stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per,seoul,bigcity,smallcity,rural,sch_SES,sch_academic_abil
4608,4868,1,4,0,4,4,4,4,4,3,4,3,4,3,3,3,4,3,2,4,4,3,3,4,3,4,3,3,3,3,3,4,4,3,2,2,2,2,2,250,1,0,0,0,0,0,0,0,0,0,166.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4609,4868,1,4,0,5,4,5,5,5,5,5,5,5,5,5,2,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,250,1,0,0,0,0,0,0,0,0,0,147,13.25301205,0,0,0,1,354.5588235,182.7685185
4610,4868,1,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,3,3,3,3,4,4,3,5,5,5,4,3,300,0,0,0,1,0,0,0,0,0,0,249.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4611,4868,2,4,0,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,3,3,150,1,0,0,0,0,0,0,0,0,0,202,13.25301205,0,0,0,1,354.5588235,182.7685185
4612,4868,2,4,0,3,3,3,4,4,3,4,2,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,350,1,0,0,0,0,0,0,0,0,0,208,13.25301205,0,0,0,1,354.5588235,182.7685185
4613,4868,2,4,0,3,3,4,4,3,3,3,3,3,4,4,4,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,120,0,1,0,0,0,0,0,0,0,0,159.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4614,4868,2,4,0,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,3,2,550,1,0,0,0,0,0,0,0,0,0,155.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4616,4892,2,4,0,4,4,4,4,4,5,5,5,5,5,5,3,3,2,3,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,3,500,0,0,0,0,0,0,1,0,0,0,272.6666667,0,0,0,0,1,500,272.6666667
4617,4868,2,4,0,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,450,0,0,0,0,1,0,0,0,0,0,171.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4618,4868,1,4,0,3,3,3,3,4,4,4,3,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,300,1,0,0,0,0,0,0,0,0,0,285.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4619,4868,2,4,0,5,4,4,5,4,4,4,4,4,2,3,4,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,500,1,0,0,0,0,0,0,0,0,0,216,13.25301205,0,0,0,1,354.5588235,182.7685185
4620,4402,2,2,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,3,3,3,4,3,3,3,3,3,3,3,3,5,5,5,4,4,500,0,0,0,0,1,0,0,0,0,0,266.3333333,3.773584906,0,1,0,0,420.9090909,236.3636364
4621,4868,2,4,0,4,3,3,4,4,3,4,4,4,4,4,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,400,1,0,0,0,0,0,0,0,0,0,181.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4622,4868,2,4,0,4,3,4,4,4,4,4,3,3,4,3,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,400,1,0,0,0,0,0,0,0,0,0,196,13.25301205,0,0,0,1,354.5588235,182.7685185
4624,4868,2,4,0,5,5,5,5,5,5,5,5,5,5,5,3,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,250,1,0,0,0,0,0,0,0,0,0,213,13.25301205,0,0,0,1,354.5588235,182.7685185
4627,4868,2,4,0,5,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,4,3,4,3,2,2,500,1,0,0,0,0,0,0,0,0,0,227,13.25301205,0,0,0,1,354.5588235,182.7685185
4628,4868,2,4,0,5,5,5,5,5,4,4,4,4,4,4,2,2,2,3,3,4,4,5,5,5,5,2,4,3,4,3,4,4,4,3,4,3,3,4,350,0,1,0,0,0,0,0,0,0,0,152.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4629,4868,2,4,0,3,4,3,3,4,4,4,4,4,3,4,4,4,3,3,4,4,3,2,3,3,3,3,3,4,4,4,4,3,3,3,3,2,2,1,150,1,0,0,0,0,0,0,0,0,0,212.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4630,4868,2,4,0,4,4,4,4,4,4,3,4,3,3,4,4,4,3,3,4,4,3,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,300,1,0,0,0,0,0,0,0,0,0,212.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4631,4868,1,4,0,3,3,4,4,3,5,5,5,5,5,5,4,4,2,3,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,300,0,0,0,0,0,0,1,0,0,0,175.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4632,4868,1,4,0,4,3,4,4,3,3,3,3,3,3,3,3,4,3,3,2,3,2,2,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,150,1,0,0,0,0,0,0,0,0,0,165.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4634,4868,1,4,0,4,3,3,4,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,1000,1,0,0,0,0,0,0,0,0,0,155.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4635,4891,1,4,0,4,3,3,4,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,156,0,0,0,0,1,0,0,0,0,0,138,18.75,0,0,0,1,203,152.6666667
4636,4868,1,4,0,4,3,3,5,3,3,3,3,3,3,3,3,3,2,3,3,4,4,4,4,4,4,3,2,2,2,3,3,3,3,4,4,4,4,2,500,1,0,0,0,0,0,0,0,0,0,139,13.25301205,0,0,0,1,354.5588235,182.7685185
4638,4868,1,4,0,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,2,3,3,3,3,3,4,4,4,4,4,3,2,300,1,0,0,0,0,0,0,0,0,0,153.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4639,4868,1,4,0,4,4,4,5,4,4,4,4,4,4,4,4,3,2,2,4,4,4,4,4,2,4,4,3,4,3,4,4,3,4,4,3,3,3,4,600,1,0,0,0,0,0,0,0,0,0,159.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4641,4891,1,4,0,3,3,3,3,3,4,4,4,4,5,5,2,3,2,3,4,3,4,3,3,2,3,3,4,3,3,4,3,3,4,3,3,4,2,3,250,0,0,0,0,1,0,0,0,0,0,167.3333333,18.75,0,0,0,1,203,152.6666667
4642,4868,1,4,0,4,4,4,4,4,4,4,2,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,260,1,0,0,0,0,0,0,0,0,0,260,13.25301205,0,0,0,1,354.5588235,182.7685185
4643,4868,1,4,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,1300,1,0,0,0,0,0,0,0,0,0,160,13.25301205,0,0,0,1,354.5588235,182.7685185
4644,4868,2,4,0,4,3,2,2,3,4,4,4,4,4,4,4,5,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,300,0,0,0,0,0,0,1,0,0,0,235.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4645,4868,2,4,0,5,4,3,4,3,4,4,4,4,4,4,5,3,4,4,3,3,2,3,3,2,1,2,3,3,3,3,4,3,3,2,3,3,2,1,250,1,0,0,0,0,0,0,0,0,0,173.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4646,4868,1,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,3,3,4,4,4,4,3,4,3,4,4,4,4,3,2,450,1,0,0,0,0,0,0,0,0,0,148.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4647,4868,1,4,0,4,5,5,3,4,3,4,3,3,3,3,3,4,2,3,4,4,5,5,5,5,5,5,5,4,5,3,4,4,4,4,4,4,3,3,135,1,0,0,0,0,0,0,0,0,0,150.3333333,13.25301205,0,0,0,1,354.5588235,182.7685185
4648,4868,1,4,0,4,3,3,3,3,3,3,4,4,3,3,5,5,4,5,5,3,2,3,3,2,1,2,3,3,3,3,4,3,3,2,3,3,2,1,250,1,0,0,0,0,0,0,0,0,0,140.6666667,13.25301205,0,0,0,1,354.5588235,182.7685185
4652,4395,2,3,0,5,5,5,5,5,4,4,4,4,4,4,5,4,3,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,300,1,0,0,0,0,0,0,0,0,0,217.3333333,2.33463035,0,0,1,0,475,220.8888889
4653,4393,1,3,0,4,3,2,4,3,3,3,2,2,2,2,3,3,2,3,4,2,2,3,4,2,3,3,3,4,4,3,3,3,3,4,4,2,3,4,380,1,0,0,0,0,0,0,0,0,0,221,1.219512195,0,0,1,0,404.2857143,220.5833333
4654,4393,1,3,0,4,5,4,4,3,3,3,3,3,3,3,3,3,4,4,3,1,1,3,2,1,1,3,3,3,3,3,3,3,3,4,4,4,2,1,150,1,0,0,0,0,0,0,0,0,0,236.3333333,1.219512195,0,0,1,0,404.2857143,220.5833333
4655,4395,2,3,0,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,250,0,0,0,0,1,0,0,0,0,0,178.6666667,2.33463035,0,0,1,0,475,220.8888889
4656,4395,2,3,0,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,1,2,3,1,3,3,3,3,3,3,3,2,3,5,2,3,2,1,4,250,1,0,0,0,0,0,0,0,0,0,184.6666667,2.33463035,0,0,1,0,475,220.8888889
4657,4397,1,3,0,5,3,4,4,4,4,4,3,3,3,4,3,4,2,3,4,2,2,3,3,2,3,3,2,3,2,3,3,2,3,3,3,2,3,3,200,1,0,0,0,0,0,0,0,0,0,161.6666667,0.709219858,0,0,1,0,421.4285714,180.047619
4658,4397,1,3,0,5,4,4,4,4,4,4,3,4,5,5,3,4,4,4,4,5,5,5,5,5,5,4,3,4,4,4,4,3,4,5,4,3,3,3,750,1,0,0,0,0,0,0,0,0,0,186.3333333,0.709219858,0,0,1,0,421.4285714,180.047619
4659,4397,1,3,0,4,4,4,4,4,5,5,5,5,5,5,2,4,3,2,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,4,4,4,4,2,650,1,0,0,0,0,0,0,0,0,0,198,0.709219858,0,0,1,0,421.4285714,180.047619
4660,4397,1,3,0,5,4,5,5,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,3,3,4,2,300,1,0,0,0,0,0,0,0,0,0,136,0.709219858,0,0,1,0,421.4285714,180.047619
4663,4399,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,180,0,0,0,0,0,0,1,0,0,0,219.3333333,1.242236025,0,0,1,0,345,196.75
4665,4393,1,3,0,4,5,4,4,4,4,4,4,4,4,4,5,3,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,200,1,0,0,0,0,0,0,0,0,0,165.6666667,1.219512195,0,0,1,0,404.2857143,220.5833333
4667,4395,1,3,0,5,5,5,5,5,5,4,5,5,5,5,3,3,3,4,3,3,2,3,3,3,3,4,4,3,3,4,4,4,4,3,4,4,3,2,460,1,0,0,0,0,0,0,0,0,0,158,2.33463035,0,0,1,0,475,220.8888889
4668,4396,2,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,3,4,3,4,5,5,5,5,4,1,400,1,0,0,0,0,0,0,0,0,0,259,1.140684411,0,0,1,0,455.8333333,216
4669,4396,2,3,0,3,3,2,3,2,2,2,3,2,4,4,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,4,4,3,3,375,1,0,0,0,0,0,0,0,0,0,180.3333333,1.140684411,0,0,1,0,455.8333333,216
4671,4399,1,3,0,3,3,3,3,3,2,4,3,3,5,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3,150,0,0,1,0,0,0,0,0,0,0,180,1.242236025,0,0,1,0,345,196.75
4673,4397,1,3,0,4,4,5,4,3,4,5,4,4,4,4,4,4,3,5,5,3,3,3,3,3,3,4,4,4,4,5,3,3,5,3,3,3,4,2,200,1,0,0,0,0,0,0,0,0,0,191,0.709219858,0,0,1,0,421.4285714,180.047619
4674,4395,2,3,0,5,5,5,5,5,4,4,5,5,5,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,2,500,0,0,0,0,1,0,0,0,0,0,262.3333333,2.33463035,0,0,1,0,475,220.8888889
4675,4395,2,3,0,5,5,5,5,3,4,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,5,5,5,3,2,600,1,0,0,0,0,0,0,0,0,0,277,2.33463035,0,0,1,0,475,220.8888889
4676,4396,2,3,0,5,4,3,4,4,4,4,4,4,4,5,5,3,4,4,3,4,4,4,4,4,5,4,5,5,4,5,5,4,5,5,4,3,2,3,600,1,0,0,0,0,0,0,0,0,0,227,1.140684411,0,0,1,0,455.8333333,216
4678,4395,1,3,0,4,3,3,4,4,5,5,5,5,5,5,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,5,4,5,5,4,1,800,1,0,0,0,0,0,0,0,0,0,180.6666667,2.33463035,0,0,1,0,475,220.8888889
4679,4393,1,3,0,4,4,4,4,4,3,3,3,3,3,3,1,5,1,3,3,5,4,4,4,3,4,5,5,5,5,5,5,5,5,4,4,4,4,5,400,1,0,0,0,0,0,0,0,0,0,284.3333333,1.219512195,0,0,1,0,404.2857143,220.5833333
4680,4395,2,3,0,5,5,4,5,4,4,4,4,4,4,4,4,4,4,3,3,2,4,3,3,2,3,4,4,4,4,4,4,4,4,2,2,2,2,2,465,1,0,0,0,0,0,0,0,0,0,272.6666667,2.33463035,0,0,1,0,475,220.8888889
4681,4393,1,3,0,4,3,3,4,3,4,3,3,3,3,4,3,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1300,1,0,0,0,0,0,0,0,0,0,188,1.219512195,0,0,1,0,404.2857143,220.5833333
4682,4397,1,3,0,5,5,5,5,5,4,4,3,4,4,4,5,4,5,3,3,4,4,4,3,2,2,3,3,3,3,3,3,3,3,4,4,4,4,2,350,1,0,0,0,0,0,0,0,0,0,170.3333333,0.709219858,0,0,1,0,421.4285714,180.047619
4684,4395,2,3,0,5,5,5,5,5,4,4,4,4,3,3,4,4,5,4,4,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,4,800,0,0,0,0,0,0,1,0,0,0,283.3333333,2.33463035,0,0,1,0,475,220.8888889
4685,4395,2,3,0,5,3,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,1,3,2,2,3,3,4,3,3,3,4,4,4,3,3,2,2,2,400,1,0,0,0,0,0,0,0,0,0,246,2.33463035,0,0,1,0,475,220.8888889
4686,4396,2,3,0,4,3,3,4,4,4,4,4,4,4,4,3,3,3,2,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,360,0,1,0,0,0,0,0,0,0,0,150.3333333,1.140684411,0,0,1,0,455.8333333,216
4687,4396,2,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,4,3,5,4,3,4,2,3,3,3,2,500,1,0,0,0,0,0,0,0,0,0,189.3333333,1.140684411,0,0,1,0,455.8333333,216
4689,4396,2,3,0,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,5,3,2,3,4,3,4,3,2,4,3,3,3,3,4,4,4,4,4,4,500,0,0,0,0,1,0,0,0,0,0,290,1.140684411,0,0,1,0,455.8333333,216
4691,4399,1,3,0,5,5,5,5,5,4,4,4,4,4,4,4,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,900,1,0,0,0,0,0,0,0,0,0,173.3333333,1.242236025,0,0,1,0,345,196.75
4693,4351,1,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,1,400,0,0,0,0,0,1,0,0,0,0,272.6666667,2.51572327,0,0,1,0,433.3333333,254.1111111
4694,4343,1,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,500,1,0,0,0,0,0,0,0,0,0,247,2.958579882,0,0,1,0,407.1428571,226.3809524
4697,4094,2,3,0,5,5,5,5,5,5,5,5,4,4,4,3,3,2,2,3,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,400,0,0,1,0,0,0,0,0,0,0,262,3.181818182,0,0,1,0,325,239.1666667
4698,4350,1,3,0,5,5,4,4,5,5,5,5,5,5,5,5,5,3,4,5,3,2,3,3,2,3,3,3,4,3,3,3,3,3,4,4,3,3,2,300,1,0,0,0,0,0,0,0,0,0,262.3333333,4.761904762,0,0,1,0,450,188.6
4699,4347,1,3,0,5,3,4,4,4,4,4,4,5,5,5,1,3,1,1,2,4,3,4,3,3,4,3,3,3,3,3,3,3,3,4,3,2,2,3,320,0,0,0,0,0,1,0,0,0,0,172.6666667,1.342281879,0,0,1,0,436.6666667,200.2222223
4700,4343,1,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,200,1,0,0,0,0,0,0,0,0,0,200.6666667,2.958579882,0,0,1,0,407.1428571,226.3809524
4701,4348,2,3,0,5,5,5,5,5,4,5,5,4,4,3,5,5,5,5,5,4,4,5,3,4,4,5,5,5,3,5,5,3,5,3,4,4,3,3,300,1,0,0,0,0,0,0,0,0,0,248.3333333,1.515151515,0,0,1,0,465.8333333,233.8888889
4702,4351,1,3,0,5,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,3,3,2,600,1,0,0,0,0,0,0,0,0,0,235.3333333,2.51572327,0,0,1,0,433.3333333,254.1111111
4703,4349,2,3,0,4,4,3,4,3,4,4,5,4,4,5,2,4,3,1,1,3,3,5,3,2,4,4,3,2,2,2,2,3,3,1,4,2,2,3,315,0,0,1,0,0,0,0,0,0,0,249,5.333333333,0,0,1,0,418.75,242.5
4704,4347,1,3,0,4,3,3,3,4,2,2,2,3,2,3,3,3,2,3,5,4,3,5,5,5,5,4,4,4,4,3,4,4,3,3,5,3,3,3,500,1,0,0,0,0,0,0,0,0,0,222,1.342281879,0,0,1,0,436.6666667,200.2222223
4705,4349,2,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,4,4,3,3,4,3,4,4,3,2,2,2,1,320,1,0,0,0,0,0,0,0,0,0,231.3333333,5.333333333,0,0,1,0,418.75,242.5
4706,4342,2,3,0,4,4,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,2,3,4,3,5,5,5,5,5,5,5,5,5,3,4,1,3,4,400,0,0,0,0,0,0,1,0,0,0,184.3333333,4.12371134,0,0,1,0,200,183.1666667
4707,4343,1,3,0,4,4,5,4,3,2,2,1,3,3,2,4,4,4,3,4,3,3,3,4,3,4,3,3,3,3,4,3,3,3,4,4,3,3,3,400,1,0,0,0,0,1,0,0,0,0,212,2.958579882,0,0,1,0,407.1428571,226.3809524
4708,4343,1,3,0,4,3,2,4,4,4,4,4,4,4,4,3,4,2,4,4,3,2,4,3,3,4,3,4,3,4,4,3,3,2,4,3,3,3,1,500,1,0,0,0,0,0,0,0,0,0,231.3333333,2.958579882,0,0,1,0,407.1428571,226.3809524
4709,4343,1,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,400,1,0,0,0,0,0,0,0,0,0,243.6666667,2.958579882,0,0,1,0,407.1428571,226.3809524
4710,4343,1,3,0,3,4,4,4,4,4,5,2,5,5,5,4,4,2,4,3,4,2,3,2,2,4,5,5,5,5,5,5,5,5,4,4,4,4,2,500,1,0,0,0,0,0,0,0,0,0,278,2.958579882,0,0,1,0,407.1428571,226.3809524
4711,4344,1,3,0,3,3,2,2,3,4,4,4,4,5,4,3,3,1,2,3,4,3,1,3,2,3,4,4,4,3,4,4,3,4,4,4,4,4,2,500,1,0,0,0,0,0,0,0,0,0,214,1.382488479,0,0,1,0,500,214
4712,4347,1,3,0,5,5,4,4,4,4,4,3,4,4,4,5,4,2,3,5,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,3,2,500,0,1,0,0,0,0,0,0,0,0,193.6666667,1.342281879,0,0,1,0,436.6666667,200.2222223
4713,4352,1,4,0,4,3,3,4,4,2,3,1,3,5,4,3,5,3,3,5,5,3,4,4,4,4,4,4,4,4,4,5,4,4,3,3,3,3,2,600,1,0,0,0,0,0,0,0,0,0,291.3333333,1.234567901,0,0,0,1,600,291.3333333
4714,4350,1,3,0,4,4,4,4,4,3,3,3,3,3,3,1,1,1,1,1,4,2,3,3,2,3,3,2,3,3,3,3,3,4,4,4,4,4,2,400,0,0,0,0,0,1,0,0,0,0,131.6666667,4.761904762,0,0,1,0,450,188.6
4716,4349,2,3,0,5,4,4,4,4,5,5,5,5,5,5,4,4,3,5,4,3,3,4,4,4,3,4,4,3,1,4,3,3,4,5,5,3,4,3,500,0,0,1,0,0,0,0,0,0,0,263.6666667,5.333333333,0,0,1,0,418.75,242.5
4717,4351,1,3,0,5,5,4,5,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,2,3,4,4,4,4,4,4,4,4,5,5,4,2,1,300,1,0,0,0,0,0,0,0,0,0,254.3333333,2.51572327,0,0,1,0,433.3333333,254.1111111
4718,4347,1,3,0,4,3,3,3,5,4,3,5,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,2,400,1,0,0,0,0,0,0,0,0,0,186.6666667,1.342281879,0,0,1,0,436.6666667,200.2222223
4719,4350,1,3,0,5,4,5,5,5,4,4,4,4,4,4,3,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,500,0,1,0,0,0,0,0,0,0,0,141.3333333,4.761904762,0,0,1,0,450,188.6
4720,4345,2,3,0,5,4,5,5,4,4,4,4,4,4,4,4,4,2,4,4,2,2,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,400,0,0,0,0,0,0,1,0,0,0,231.3333333,3.048780488,0,0,1,0,350,225
4721,4350,1,3,0,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,2,4,3,3,3,250,0,0,0,0,0,1,0,0,0,0,139,4.761904762,0,0,1,0,450,188.6
4722,4348,2,3,0,5,4,4,5,5,4,4,2,3,1,3,3,3,5,2,4,4,2,2,3,4,4,3,3,3,3,3,4,4,4,4,4,2,3,2,725,1,0,0,0,0,0,0,0,0,0,247.3333333,1.515151515,0,0,1,0,465.8333333,233.8888889
4723,4350,1,3,0,5,4,4,4,4,4,4,4,4,5,5,5,5,4,5,5,3,2,3,3,3,3,4,4,3,3,4,3,3,3,3,5,3,4,1,1000,0,0,0,0,0,0,0,1,0,0,211,4.761904762,0,0,1,0,450,188.6
4726,4348,2,3,0,4,4,4,4,4,4,5,4,5,4,5,4,4,4,4,4,4,3,3,3,3,3,3,3,5,4,4,4,4,4,4,4,4,4,2,500,0,0,0,1,0,0,0,0,0,0,198,1.515151515,0,0,1,0,465.8333333,233.8888889
4727,4348,2,3,0,4,3,3,4,4,4,4,4,5,3,5,4,4,4,5,4,4,3,3,2,3,3,3,3,4,3,3,2,3,3,4,4,3,3,3,200,1,0,0,0,0,0,0,0,0,0,211.6666667,1.515151515,0,0,1,0,465.8333333,233.8888889
4729,4343,1,3,0,4,4,4,4,4,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,350,1,0,0,0,0,0,0,0,0,0,172,2.958579882,0,0,1,0,407.1428571,226.3809524
4730,4347,1,3,0,4,4,3,5,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,2,300,1,0,0,0,0,0,0,0,0,0,227.6666667,1.342281879,0,0,1,0,436.6666667,200.2222223
4731,4349,2,3,0,4,3,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,1,540,1,0,0,0,0,0,0,0,0,0,226,5.333333333,0,0,1,0,418.75,242.5
4732,4368,1,3,0,5,5,4,5,4,3,4,3,3,2,2,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,4,5,5,5,3,3,700,1,0,0,0,0,0,0,0,0,0,219,4.516129032,0,0,1,0,591.1111111,227.2
4733,4366,2,3,0,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,4,4,3,4,5,5,5,5,5,5,5,5,4,4,4,4,4,400,0,1,0,0,0,0,0,0,0,0,234,4.048582996,0,0,1,0,411.7647059,230.9803922
4734,4366,2,3,0,4,4,4,4,4,4,4,5,4,5,5,3,3,2,3,4,4,3,3,3,2,3,4,3,3,3,4,3,4,3,4,4,4,4,2,250,1,0,0,0,0,0,0,0,0,0,243.6666667,4.048582996,0,0,1,0,411.7647059,230.9803922
4735,4366,2,3,0,5,4,3,5,4,4,4,4,4,4,4,3,3,5,5,3,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,2,1,300,1,0,0,0,0,0,0,0,0,0,256,4.048582996,0,0,1,0,411.7647059,230.9803922
