L2Y3_SCHID,L2Y3_REG,L2Y3_SCHTYPE,L2Y3_SCHTYPE2,L2Y3DB1_1,L2Y3DB1_1_1,L2Y3DB1_1_2,L2Y3DB1_2,L2Y3DB1_3_1A,L2Y3DB1_3_1B,L2Y3DB1_3_1C,L2Y3DB1_3_1D,L2Y3DB1_3_2A,L2Y3DB1_3_2B,L2Y3DB1_3_3A,L2Y3DB1_3_3B,L2Y3DB1_4_1,L2Y3DB1_4_2,L2Y3DB1_4_3,L2Y3DB1_5_1,L2Y3DB1_5_2,L2Y3DB1_6_1A,L2Y3DB1_6_1B,L2Y3DB1_6_1C,L2Y3DB1_6_1D,L2Y3DB1_6_1E,L2Y3DB1_6_2A,L2Y3DB1_6_2B,L2Y3DB1_6_2C,L2Y3DB1_6_2D,L2Y3DB1_6_3,L2Y3DB1_6_4,L2Y3DB1_6_5,L2Y3DB1_6_6A,L2Y3DB1_6_6B,L2Y3DB1_6_6C,L2Y3DB1_6_6D,L2Y3DB1_6_7,L2Y3DB1_6_8,L2Y3DB1_6_9,L2Y3DB1_7_1,L2Y3DB1_7_2,L2Y3DB1_7_3,L2Y3DB1_7_4,L2Y3DB1_7_5,L2Y3DB1_8,L2Y3DB2_1,L2Y3DB2_1_1,L2Y3DB2_1_2,L2Y3DB2_1_3,L2Y3DB2_2,L2Y3DB2_2_M,L2Y3DB2_2_F,L2Y3DB2_2_1,L2Y3DB2_2_1M,L2Y3DB2_2_1F,L2Y3DB2_2_2,L2Y3DB2_2_2M,L2Y3DB2_2_2F,L2Y3DB2_2_3,L2Y3DB2_2_3M,L2Y3DB2_2_3F,L2Y3DB2_3_1,L2Y3DB2_3_2,L2Y3DB2_4,L2Y3DB2_4_2,L2Y3DB2_4_1,L2Y3DB2_4_1_1,L2Y3DB2_4_1_2,L2Y3DB2_4_1_3,L2Y3DB2_4_1_4,L2Y3DB2_4_1_5,L2Y3DB2_4_3,L2Y3DB2_4_4,L2Y3DB3_1,L2Y3DB3_1_1,L2Y3DB3_1_2,L2Y3DB3_2,L2Y3DB3_3,L2Y3DB3_4,L2Y3DB3_5,L2Y3DB3_6,L2Y3DB3_7_1,L2Y3DB3_7_2,L2Y3DB3_7_3,L2Y3DB4_1,L2Y3DB4_1M,L2Y3DB4_1F,L2Y3DB4_2,L2Y3DB4_3,L2Y3DB4_4_1,L2Y3DB4_4_2,L2Y3DB4_4_3,L2Y3DB4_4_4,L2Y3DB4_4_5,L2Y3DB4_5,L2Y3DB4_5M,L2Y3DB4_5F,L2Y3DB4_6,L2Y3DB5_1,L2Y3DB5_2,L2Y3DB5_3,L2Y3DB5_4
4459,2,1,1,18668,2913,15755,9683,0,0,0,0,15,3904,67,6016,1,17433,80,79,112,33,0,7,0,0,1,1,0,0,10,15,1,1,1,0,29,1,0,0,1,0,0,0,0,40,33,12,12,9,1186,312,874,404,94,310,456,148,308,326,70,256,2,0,476,0,470,365,27,19,36,23,6,0,10,8,2,1,0,0,19,31,7,0,2,63,11,52,15.7,42.4,0,0,47,16,0,2,1,1,5,1,1,59,34.09
4460,2,1,1,12263,7441,4822,6515,0,0,0,0,12,2884,48,3919,1,19638,45,55,64,18,0,4,7,0,0,1,0,0,5,7,0,1,0,0,9,1,0,0,0,0,0,0,1,29,18,6,6,6,447,243,204,145,78,67,142,74,68,160,91,69,0,0,150,0,150,99,43,8,0,0,0,0,3,3,0,0,0,0,8,21,0,0,0,36,11,25,14.75,40.25,0,0,23,13,0,6,3,3,4,1,2,59,35
4461,2,1,1,12077,5451,6626,11173,0,0,0,0,33,4445,71,7790,1,21643,40,73,98,36,0,8,0,0,0,1,0,2,7,13,1,1,2,0,24,1,0,0,1,0,0,0,0,44,36,12,12,12,1238,656,582,328,183,145,433,223,210,477,250,227,4,0,440,0,439,335,65,13,25,1,0,1,5,3,2,9,0,0,20,31,0,0,2,68,10,58,14.45,41.63,0,0,50,18,0,6,3,3,5,1,1,59,35.09
4462,2,2,3,0,0,0,6566,0,0,0,0,14,2387,58,4179,1,14331,54,84,74,27,0,9,2,0,0,0,1,1,5,9,0,1,0,0,8,0,0,0,0,0,0,0,0,38,27,9,9,9,898,0,898,246,0,246,294,0,294,358,0,358,2,0,346,0,343,261,40,11,30,1,0,3,8,7,1,3,0,0,15,17,7,0,0,48,17,31,16.69,41.96,0,0,33,15,0,7,3,4,3,1,1,61,36
4463,2,1,1,14659,3383,11276,6795,0,0,0,0,15,2762,52,4108,1,14264,40,84,57,12,8,7,0,2,0,1,0,1,2,9,1,1,2,0,10,1,0,0,1,0,0,0,2,27,12,3,4,5,260,149,111,61,42,19,84,44,40,115,63,52,0,0,120,0,120,65,35,4,16,0,0,0,1,1,0,0,0,0,13,21,0,0,0,27,5,22,15.28,41.81,0,0,17,10,0,4,1,3,3,1,2,55,33
4464,2,2,1,57715,48265,9450,7817,0,0,0,0,0,0,60,4563,1,8268,78,134,71,24,2,7,0,0,1,1,0,1,4,11,0,1,2,0,22,0,0,0,0,0,0,0,3,33,24,8,8,8,845,436,409,241,133,108,284,142,142,320,161,159,0,0,317,0,316,250,46,10,10,0,0,1,4,3,1,8,0,0,15,38,1,0,1,44,31,13,14.92,41.5,0,0,25,18,1,0,0,0,3,1,1,61,37.07
4465,2,2,2,0,0,0,6489,0,0,0,0,15,2371,61,4144,1,16043,42,65,67,30,0,7,6,0,1,1,1,1,3,9,0,1,0,0,9,0,0,0,0,0,0,0,1,43,30,10,10,10,1046,1046,0,326,326,0,322,322,0,398,398,0,3,0,398,0,396,312,47,8,27,2,2,0,8,7,1,7,0,0,18,22,5,0,1,52,30,22,16.41,44.38,0,0,33,18,1,1,1,0,4,1,1,61,39.01
4466,2,1,1,8653,3639,5014,7221,0,0,0,0,24,2075,65,5146,1,21139,89,91,79,19,0,12,5,0,0,1,0,3,5,13,0,1,3,0,16,1,0,0,0,0,0,0,1,36,20,5,6,9,431,212,219,105,52,53,145,72,73,181,88,93,3,0,177,0,177,107,40,14,14,2,0,0,0,0,0,1,0,0,23,21,0,0,0,41,11,30,14.64,40.56,0,0,25,15,1,6,1,5,4,1,1,53,27.1
4467,2,2,1,0,0,0,9417,0,0,0,0,0,0,0,0,1,22955,285,82,115,40,5,8,0,0,1,1,0,2,5,5,0,1,5,0,13,0,0,0,0,0,0,0,1,53,34,10,12,12,1268,401,867,333,117,216,456,145,311,479,139,340,0,0,398,0,394,312,37,9,36,0,4,0,13,9,4,11,0,0,22,42,12,0,0,62,24,38,15.36,41.47,0,0,43,19,0,0,0,0,4,1,2,61,36.01
4468,2,1,1,15431,3588,11843,8751,0,0,0,0,35,3589,64,5294,1,17720,44,105,75,32,2,7,0,0,1,0,1,1,5,11,1,1,2,0,21,1,0,0,1,0,0,0,0,41,32,10,9,13,1037,469,568,305,136,169,292,133,159,440,200,240,3,0,371,0,370,273,60,11,24,2,1,0,4,4,0,2,0,0,16,13,1,0,0,60,13,47,14.36,40.33,0,0,40,19,1,1,0,1,4,1,1,58,33.1
4469,2,2,3,5167,4372,795,4372,0,0,0,0,12,2359,31,2013,1,7888,54,56,75,17,0,1,0,0,0,1,0,0,3,6,0,1,0,0,10,0,0,0,0,0,0,0,0,18,17,5,6,6,401,0,401,99,0,99,136,0,136,166,0,166,8,1,170,0,170,124,41,0,5,0,0,0,2,2,0,0,0,0,11,6,0,0,0,32,16,16,22.9,49.13,0,0,22,10,0,1,0,1,4,1,1,61,36.1
4470,2,1,1,22990,4894,18096,11109,0,0,0,0,0,0,64,4281,1,17651,84,114,103,25,6,14,0,2,1,1,0,0,7,9,1,1,1,0,16,2,0,0,1,0,0,0,3,45,25,8,9,8,799,476,323,237,141,96,270,156,114,292,179,113,4,1,287,0,285,116,71,7,88,3,2,0,1,1,0,2,0,0,19,18,0,0,0,53,16,37,13.33,39.02,0,0,45,8,0,0,0,0,6,1,1,60,38.01
