stuID,schID,gender,pre_region,trans_stu,transe_pa,transe_re,transe_re_etc,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,tutoring_hakwon,tutoring_private,tutoring_online,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per
860,4668,1,1,2,2,#N/A,#N/A,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,2,2,3,4,3,3,3,3,3,3,3,3,4,3,4,4,2,2,2,-5,1,-5,350,1,0,0,0,0,0,0,0,0,0,196.6666667,4.624277457
861,4668,1,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,5,5,3,5,5,3,3,4,3,4,4,3,3,4,3,4,4,4,3,4,4,3,3,4,-5,-5,-5,270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182.6666667,4.624277457
862,4668,2,1,2,2,#N/A,#N/A,4,4,3,3,3,5,5,5,5,5,5,4,3,3,4,3,1,3,4,3,1,4,2,3,3,3,2,2,3,4,5,5,5,5,2,10,1,0.5,250,0,0,1,0,0,0,0,0,0,0,207.3333333,4.624277457
863,4668,2,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,2,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,0,-5,14,600,1,0,0,0,0,0,0,0,0,0,156.6666667,4.624277457
864,4667,1,1,2,2,#N/A,#N/A,4,4,5,5,4,5,5,5,5,5,5,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,5,4,3,4,3,4,3,3,2,1,0,0,150,0,0,0,0,0,0,1,0,0,0,164.3333333,6.629834254
865,4671,2,1,2,2,#N/A,#N/A,-1,-1,-1,-1,-1,5,5,2,5,4,4,-1,-1,-1,-1,-1,3,4,3,3,3,4,2,2,3,3,2,4,3,3,5,4,3,4,3,0.5,-3,-3,350,1,0,0,0,0,0,0,0,0,0,280,4.90797546
866,4668,2,1,2,2,#N/A,#N/A,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,3,4,3,3,4,4,3,3,2,3,4,3,3,2,4,4,3,2,12,0,0,800,0,0,0,0,0,0,0,0,1,0,166.6666667,4.624277457
867,4667,2,1,2,2,#N/A,#N/A,5,5,4,4,4,4,4,5,4,5,4,4,5,3,4,5,2,3,3,4,2,3,2,2,3,3,3,2,3,3,4,4,3,3,4,13,-5,-5,200,1,0,0,0,0,0,0,0,0,0,263.3333333,6.629834254
868,4701,1,1,2,2,#N/A,#N/A,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,4,3,3,4,3,4,4,4,4,3,4,3,3,3,3,2,0,0,0,150,0,0,0,0,1,0,0,0,0,0,208,3.793103448
869,4675,1,1,2,2,#N/A,#N/A,4,4,4,5,4,4,3,4,5,4,4,3,5,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,4,5,3,4,4,3,4,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,216.6666667,1.538461538
870,4668,2,1,2,2,#N/A,#N/A,5,5,4,5,5,3,5,5,4,4,5,3,4,2,3,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,11,-5,-3,500,0,0,0,0,0,0,1,0,0,0,160,4.624277457
871,4675,2,1,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,16,0,0,700,1,0,0,0,0,0,0,0,0,0,272,1.538461538
872,4675,2,1,2,2,#N/A,#N/A,4,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,2,2,3,4,3,3,3,3,3,3,3,4,4,3,3,4,3,2,3,-5,-5,1,500,0,1,0,0,0,0,0,0,0,0,178.3333333,1.538461538
873,4668,2,1,2,2,#N/A,#N/A,5,4,5,5,5,5,5,5,5,5,5,5,5,3,3,5,3,2,2,2,2,2,4,4,4,4,4,4,4,4,3,3,2,2,4,-5,-5,-5,280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,168.3333333,4.624277457
874,4673,1,1,2,2,#N/A,#N/A,4,4,4,4,4,3,3,3,4,3,3,2,3,2,2,5,3,3,4,4,4,4,4,3,3,4,4,4,3,3,4,4,3,4,4,14,-5,-5,500,0,0,1,0,0,0,0,0,0,0,259,1.129943503
875,4676,2,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,5,5,5,4,5,5,4,4,12,-5,-5,400,0,0,0,0,0,1,0,0,0,0,241.3333333,3.5
876,4673,1,1,2,2,#N/A,#N/A,4,3,3,4,3,3,3,1,2,2,3,5,5,4,4,5,4,4,4,4,3,2,3,3,3,3,3,3,3,3,5,5,3,2,2,-5,16,-5,540,1,0,0,0,0,0,0,0,0,0,219,1.129943503
877,4673,1,1,2,2,#N/A,#N/A,5,4,4,5,5,4,4,4,4,4,5,4,3,2,-1,5,4,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,4,0,0,0,500,0,0,0,1,0,0,0,0,0,0,175.3333333,1.129943503
878,4673,1,1,2,2,#N/A,#N/A,4,4,4,4,4,3,3,5,5,5,5,4,3,3,3,3,5,3,5,3,5,5,5,5,5,5,5,5,5,5,4,4,3,4,4,13,0,0,-1,0,0,0,1,0,0,0,0,0,0,189.6666667,1.129943503
879,4673,1,1,2,2,#N/A,#N/A,4,3,4,4,4,3,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,-5,-5,-5,300,0,1,0,0,0,0,0,0,0,0,136.6666667,1.129943503
880,4673,1,1,2,2,#N/A,#N/A,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,3,3,4,4,3,4,4,3,4,4,4,4,4,4,3,4,3,3,4,13,-5,-3,650,0,0,0,1,0,0,0,0,0,0,231,1.129943503
881,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
882,4673,1,1,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,5,3,4,3,3,4,3,2,4,3,3,4,4,4,3,2,4,3,4,3,4,4,3,3,2,-5,-1,-5,450,1,0,0,0,0,0,0,0,0,0,252,1.129943503
883,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
884,4673,1,1,2,2,#N/A,#N/A,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,3,3,3,3,2,4,4,4,3,3,4,3,3,3,4,4,3,2,1,0,0,0,500,1,0,0,0,0,0,0,0,0,0,249.6666667,1.129943503
885,4676,2,1,2,2,#N/A,#N/A,3,3,3,2,3,3,4,2,4,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,14,0,0,223,1,0,0,0,0,0,0,0,0,0,217.6666667,3.5
886,4673,1,1,2,2,#N/A,#N/A,5,5,4,5,5,5,5,5,5,5,5,5,5,1,5,5,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,0,0,400,1,0,0,0,0,0,0,0,0,0,220,1.129943503
887,4672,2,1,1,1,1,#N/A,5,5,5,5,4,5,3,4,3,3,3,5,5,5,3,4,3,4,3,2,1,1,3,3,3,1,2,2,3,1,5,5,1,1,1,0,4,0,190,0,1,0,0,0,0,0,0,0,0,235,2.34375
888,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
889,4673,1,1,2,2,#N/A,#N/A,5,5,4,5,5,4,4,4,4,4,5,4,4,3,3,4,3,3,3,3,3,2,4,3,3,-1,4,3,3,3,4,4,2,2,2,15,0,0,500,1,0,0,0,0,0,0,0,0,0,235.3333333,1.129943503
890,4672,2,1,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,3,8,0,0,400,0,0,0,0,1,0,0,0,0,0,214.3333333,2.34375
891,4673,1,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,7,0,0,200,0,0,0,0,0,0,0,1,0,0,150.3333333,1.129943503
892,4673,1,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,3,4,3,4,5,5,5,5,5,4,2,4,4,2,4,3,4,4,3,4,3,3,3,4,4,3,4,2,0,0,0,420,1,0,0,0,0,0,0,0,0,0,257,1.129943503
893,4676,2,1,2,2,#N/A,#N/A,4,4,4,4,4,3,3,2,3,3,4,4,3,3,3,4,4,3,4,5,5,5,4,4,4,4,4,5,5,4,4,4,4,3,2,9,0,0,200,1,0,0,0,0,0,0,0,0,0,198,3.5
894,4673,1,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,5,4,3,4,5,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,2,17,-5,-3,400,1,0,0,0,0,0,0,0,0,0,189.3333333,1.129943503
895,4676,2,1,2,2,#N/A,#N/A,5,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,5,3,3,3,3,3,3,3,3,3,3,4,4,3,3,1,4.5,-5,-5,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219.3333333,3.5
896,4676,2,1,2,2,#N/A,#N/A,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,3,2,6,0,0,500,0,0,0,0,0,0,1,0,0,0,190.3333333,3.5
897,4672,2,1,2,2,#N/A,#N/A,4,4,3,4,3,4,4,4,4,4,4,4,3,3,3,3,2,2,3,3,2,3,3,3,4,3,4,3,3,4,3,3,3,3,3,0,0,0,300,0,0,0,0,0,0,1,0,0,0,200.6666667,2.34375
898,4673,1,1,2,2,#N/A,#N/A,5,5,5,4,5,4,3,4,4,4,5,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,2,2,-5,-1,-5,480,0,0,0,0,1,0,0,0,0,0,172.3333333,1.129943503
899,4673,1,1,2,2,#N/A,#N/A,4,4,4,4,3,4,5,4,4,4,5,5,5,5,5,5,4,4,5,4,3,4,4,4,4,4,5,4,4,5,4,4,3,4,3,1,-5,-5,800,1,0,0,1,0,0,0,0,0,0,155.6666667,1.129943503
900,4673,1,1,2,2,#N/A,#N/A,3,3,3,3,3,3,2,2,3,2,3,2,2,1,2,3,3,2,3,3,2,3,4,4,4,4,4,4,4,4,2,3,3,2,2,10,0,0,300,1,0,0,0,0,0,0,0,0,0,228.6666667,1.129943503
901,4673,1,1,2,2,#N/A,#N/A,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,4,3,4,4,3,4,3,3,4,4,4,3,3,4,3,3,4,4,4,13,6,0,840,1,1,0,0,1,0,0,0,0,0,232,1.129943503
902,4673,1,1,2,2,#N/A,#N/A,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,2,9,-5,-5,200,1,0,0,0,0,0,0,0,0,0,168.6666667,1.129943503
903,4673,1,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,5,5,5,3,4,3,4,4,3,2,3,3,3,3,2,2,2,3,2,3,3,4,4,4,4,3,2,2,0,0,500,1,0,0,0,0,0,0,0,0,0,146,1.129943503
904,4676,2,1,2,2,#N/A,#N/A,5,4,4,5,4,5,5,5,5,5,5,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,0,0,0,210,0,0,0,0,0,0,1,0,0,0,175.3333333,3.5
905,4676,2,1,2,2,#N/A,#N/A,5,4,5,5,5,4,4,4,4,5,5,5,4,3,4,5,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,2,1,11,0,-1,250,0,0,0,0,1,0,0,0,0,0,209,3.5
906,4673,1,1,2,2,#N/A,#N/A,5,5,5,5,4,5,5,5,5,5,5,5,5,3,4,5,4,4,4,4,4,4,3,3,3,3,4,4,3,3,4,4,5,3,2,-5,-5,-5,250,1,0,0,0,0,0,0,0,0,0,185.3333333,1.129943503
907,4673,1,1,2,2,#N/A,#N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,2,3,3,2,0,0,0,150,0,1,0,0,0,0,0,0,0,0,210,1.129943503
908,4676,2,1,1,1,2,#N/A,5,4,4,5,5,4,4,5,4,3,1,4,3,5,3,4,3,3,3,3,3,3,2,2,1,1,1,1,1,1,5,5,5,5,5,0,0,0,100,0,0,0,0,0,0,0,0,0,1,222,3.5
909,4672,2,1,2,2,#N/A,#N/A,3,3,3,3,4,3,2,4,3,2,4,3,4,2,4,4,3,3,2,3,1,3,4,4,4,4,2,4,4,4,3,3,3,2,2,0,0,0,150,0,1,0,0,0,0,0,0,0,0,227,2.34375
910,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
911,4672,2,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,5,4,4,3,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,1,9,-2,-5,450,1,0,0,0,0,0,0,0,0,0,236,2.34375
912,4676,2,1,2,2,#N/A,#N/A,5,4,4,5,4,5,5,5,5,5,5,3,4,3,4,4,4,2,3,2,2,3,4,4,3,3,4,3,3,3,4,4,4,4,2,15,0,-0.5,700,0,0,0,0,0,0,0,1,0,0,217,3.5
913,4676,2,1,2,2,#N/A,#N/A,4,4,4,2,3,4,4,2,4,2,3,5,5,4,4,5,4,4,3,4,4,5,4,4,3,3,4,4,4,4,3,4,2,1,1,0,0,0,250,0,0,0,0,0,1,0,0,0,0,236.6666667,3.5
914,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
915,4575,1,1,2,2,#N/A,#N/A,4,4,4,3,4,3,4,4,3,5,4,4,4,2,5,4,4,3,3,3,3,4,4,3,4,3,4,3,4,4,5,5,5,4,4,12.5,-5,-5,1000,0,0,0,0,0,0,0,1,0,0,274.6666667,0
916,4739,1,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,2,3,3,3,3,3,4,3,3,3,3,4,4,4,4,3,4,3,6,0,-5,650,0,0,1,0,0,0,0,0,0,0,278,2.395209581
917,4049,1,3,1,1,6,이사,3,3,3,3,3,3,3,2,3,2,2,2,2,2,3,2,4,4,4,4,4,4,3,3,3,3,4,4,3,4,3,3,3,3,3,-5,-5,-5,1000,1,0,0,0,0,0,0,0,0,0,202.6666667,0
918,4587,2,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4.2,8,0,1000,0,0,0,0,0,0,0,1,0,0,212,0
919,4576,2,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,3,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9,2,-5,700,0,0,1,0,0,0,0,1,0,0,275.3333333,1.265822785
920,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,3,2,2,1,2,2,2,2,2,1,1,2,2,3,3,3,3,3,16,0,0,3000,0,0,0,0,0,0,0,1,0,0,#N/A,#N/A
921,4575,1,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,3,4,3,5,2,1,1,4,4,4,3,4,-1,2,1,2,3,3,2,3,4,3,3,3,3,2,0,0,0,200,1,0,0,0,0,0,0,0,0,0,205.3333333,0
922,4587,1,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,4,2,2,1,2,1,4,4,5,4,5,5,4,4,5,4,4,4,5,5,5,5,4,5,5,0,7,0,1000,0,0,0,0,0,0,0,1,0,0,222,0
923,4593,2,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,3,4,4,4,4,3,3,4,3,3,4,4,3,4,4,20,0,0,1000,0,0,0,0,0,0,0,1,0,0,295.6666667,0.253164557
924,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
925,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
926,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
927,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
928,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
929,4421,2,2,1,1,1,#N/A,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,4,4,0,0,0,500,0,0,0,0,0,0,0,1,0,0,287,2.631578947
930,4597,2,1,2,2,#N/A,#N/A,5,4,4,5,4,4,4,5,4,5,5,5,5,5,5,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,2,22,-5,4,750,0,0,0,0,0,0,0,1,0,0,289,1.238390093
931,4599,1,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,5,5,5,5,1,13,-5,-5,1000,0,0,0,1,0,0,0,0,0,0,205.6666667,0
932,4593,1,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,1,4,4,5,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,21,0,0,2000,0,0,0,0,0,0,0,1,0,0,261.6666667,0.253164557
933,4593,2,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,2,2,4,3,4,3,3,3,3,3,4,4,3,3,3,19,0,0,500,0,0,0,0,0,0,0,1,0,0,295.6666667,0.253164557
934,4593,1,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,8,-5,-5,1200,0,0,0,0,0,0,0,1,0,0,289,0.253164557
935,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
936,4593,1,1,2,2,#N/A,#N/A,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,3,3,3,4,1,4,4,4,4,4,18,0,0,1000,0,0,0,0,0,0,0,1,0,0,229,0.253164557
937,4593,1,1,2,2,#N/A,#N/A,5,5,4,5,5,3,3,4,4,2,3,5,4,3,5,3,5,4,2,3,3,4,4,3,4,2,4,3,4,4,4,5,5,5,3,8,-5,-5,1150,0,0,0,0,0,0,0,1,0,0,289,0.253164557
938,4567,2,1,2,2,#N/A,#N/A,3,3,3,3,5,4,4,4,4,3,3,4,4,3,4,4,4,3,4,3,3,3,3,3,3,4,2,3,3,3,3,4,4,4,4,16,0,0,500,1,0,0,0,0,0,0,0,0,0,242,0.840336134
939,4582,2,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,5,5,4,5,5,4,4,5,4,5,5,5,5,5,5,4,5,5,4,-2,0,-4,500,0,0,1,0,0,0,0,0,0,0,264,3.813559322
940,4593,2,1,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,3,3,19,-3,0,600,1,0,0,0,0,0,0,0,0,0,295.6666667,0.253164557
941,4597,2,1,#N/A,#N/A,#N/A,#N/A,5,5,5,5,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,5,5,5,4,4,3,4,4,4,4,4,3,5,4,3,4,4,4,4,5,5,4,4,8,0,0,700,0,0,0,0,0,0,0,1,0,0,286.3333333,1.238390093
942,4597,2,1,2,2,#N/A,#N/A,5,4,5,5,5,5,5,1,4,2,5,4,3,2,4,4,5,3,3,5,3,4,3,3,3,3,3,3,3,3,2,4,4,4,2,-5,1,4,1500,1,0,0,0,0,0,0,0,0,0,270,1.238390093
943,4594,1,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,0,0,0,180,0,0,0,0,1,0,0,0,0,0,148,2.711864407
944,4593,1,1,2,2,#N/A,#N/A,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,24,-2,1,1000,0,0,1,0,0,0,0,0,0,0,298.3333333,0.253164557
945,4593,1,1,2,#N/A,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,3,3,4,4,3,4,4,4,4,4,3,11,-5,4,600,1,0,0,0,0,0,0,0,0,0,234.3333333,0.253164557
946,4597,2,1,2,2,#N/A,#N/A,5,3,3,5,5,3,3,2,3,1,4,4,4,4,2,4,4,4,2,3,3,3,3,3,2,2,3,3,3,3,4,4,4,4,3,14,-2,-5,600,0,0,0,0,0,0,0,1,0,0,292,1.238390093
947,4597,2,1,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,5,4,4,4,4,4,5,3,8,-5,-5,1000,0,0,0,0,0,0,0,1,0,0,286.3333333,1.238390093
